--------------------------------------
| rollout/                |          |
|    fps                  | 415         |
|    iterations           | 288         |
|    time_elapsed         | 2837        |
|    total_timesteps      | 1179648     |
| train/                  |             |
|    approx_kl            | 0.008219389 |
|    clip_fraction        | 0.0436      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.802       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.1         |
|    n_updates            | 861         |
|    policy_gradient_loss | -0.00909    |
|    std                  | 0.2         |
|    value_loss           | 7.97        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 48.3         |
|    ep_reward_mean       | 26.3         |
|    mimic_body_orient... | 0.0149       |
|    mimic_body_reward    | 0.117        |
|    mimic_body_vel_re... | 0.0139       |
|    mimic_contact_reward | 0.082        |
|    mimic_qpos_reward    | 0.282        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 289          |
|    time_elapsed         | 2846         |
|    total_timesteps      | 1183744      |
| train/                  |              |
|    approx_kl            | 0.0051406072 |
|    clip_fraction        | 0.0321       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.824        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.01         |
|    n_updates            | 864          |
|    policy_gradient_loss | -0.00908     |
|    std                  | 0.2          |
|    value_loss           | 7.34         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 47.9         |
|    ep_reward_mean       | 26.2         |
|    mimic_body_orient... | 0.0149       |
|    mimic_body_reward    | 0.11         |
|    mimic_body_vel_re... | 0.00893      |
|    mimic_contact_reward | 0.064        |
|    mimic_qpos_reward    | 0.282        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 290          |
|    time_elapsed         | 2856         |
|    total_timesteps      | 1187840      |
| train/                  |              |
|    approx_kl            | 0.0068456717 |
|    clip_fraction        | 0.0282       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.834        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.7          |
|    n_updates            | 867          |
|    policy_gradient_loss | -0.00742     |
|    std                  | 0.2          |
|    value_loss           | 6.94         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 46.8         |
|    ep_reward_mean       | 25.7         |
|    mimic_body_orient... | 0.0187       |
|    mimic_body_reward    | 0.156        |
|    mimic_body_vel_re... | 0.0153       |
|    mimic_contact_reward | 0.114        |
|    mimic_qpos_reward    | 0.28         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 291          |
|    time_elapsed         | 2865         |
|    total_timesteps      | 1191936      |
| train/                  |              |
|    approx_kl            | 0.0050645284 |
|    clip_fraction        | 0.04         |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.813        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.61         |
|    n_updates            | 870          |
|    policy_gradient_loss | -0.00786     |
|    std                  | 0.2          |
|    value_loss           | 7.69         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49.2         |
|    ep_reward_mean       | 26.8         |
|    mimic_body_orient... | 0.028        |
|    mimic_body_reward    | 0.137        |
|    mimic_body_vel_re... | 0.0137       |
|    mimic_contact_reward | 0.102        |
|    mimic_qpos_reward    | 0.279        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 292          |
|    time_elapsed         | 2875         |
|    total_timesteps      | 1196032      |
| train/                  |              |
|    approx_kl            | 0.0076682735 |
|    clip_fraction        | 0.0417       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.831        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.06         |
|    n_updates            | 873          |
|    policy_gradient_loss | -0.0085      |
|    std                  | 0.2          |
|    value_loss           | 7.06         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.9        |
|    ep_reward_mean       | 25.5        |
|    mimic_body_orient... | 0.00129     |
|    mimic_body_reward    | 0.147       |
|    mimic_body_vel_re... | 0.0177      |
|    mimic_contact_reward | 0.092       |
|    mimic_qpos_reward    | 0.28        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 415         |
|    iterations           | 293         |
|    time_elapsed         | 2885        |
|    total_timesteps      | 1200128     |
| train/                  |             |
|    approx_kl            | 0.006199048 |
|    clip_fraction        | 0.0115      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.79        |
|    learning_rate        | 1e-05       |
|    loss                 | 4.19        |
|    n_updates            | 876         |
|    policy_gradient_loss | -0.00596    |
|    std                  | 0.2         |
|    value_loss           | 8.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.7        |
|    ep_reward_mean       | 27.1        |
|    mimic_body_orient... | 0.0178      |
|    mimic_body_reward    | 0.138       |
|    mimic_body_vel_re... | 0.0175      |
|    mimic_contact_reward | 0.12        |
|    mimic_qpos_reward    | 0.279       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 415         |
|    iterations           | 294         |
|    time_elapsed         | 2894        |
|    total_timesteps      | 1204224     |
| train/                  |             |
|    approx_kl            | 0.007347728 |
|    clip_fraction        | 0.0343      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.816       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.85        |
|    n_updates            | 879         |
|    policy_gradient_loss | -0.0088     |
|    std                  | 0.2         |
|    value_loss           | 7.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.4        |
|    ep_reward_mean       | 26.9        |
|    mimic_body_orient... | 0.021       |
|    mimic_body_reward    | 0.153       |
|    mimic_body_vel_re... | 0.0149      |
|    mimic_contact_reward | 0.096       |
|    mimic_qpos_reward    | 0.287       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 295         |
|    time_elapsed         | 2904        |
|    total_timesteps      | 1208320     |
| train/                  |             |
|    approx_kl            | 0.005108941 |
|    clip_fraction        | 0.0286      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.809       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.89        |
|    n_updates            | 882         |
|    policy_gradient_loss | -0.00691    |
|    std                  | 0.2         |
|    value_loss           | 7.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 52.2        |
|    ep_reward_mean       | 28.4        |
|    mimic_body_orient... | 0.014       |
|    mimic_body_reward    | 0.135       |
|    mimic_body_vel_re... | 0.0118      |
|    mimic_contact_reward | 0.09        |
|    mimic_qpos_reward    | 0.278       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 296         |
|    time_elapsed         | 2914        |
|    total_timesteps      | 1212416     |
| train/                  |             |
|    approx_kl            | 0.008901655 |
|    clip_fraction        | 0.0502      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.804       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.63        |
|    n_updates            | 885         |
|    policy_gradient_loss | -0.00924    |
|    std                  | 0.2         |
|    value_loss           | 8.17        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_reward_mean       | 27.9        |
|    mimic_body_orient... | 0.0157      |
|    mimic_body_reward    | 0.104       |
|    mimic_body_vel_re... | 0.00757     |
|    mimic_contact_reward | 0.042       |
|    mimic_qpos_reward    | 0.271       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 297         |
|    time_elapsed         | 2923        |
|    total_timesteps      | 1216512     |
| train/                  |             |
|    approx_kl            | 0.009003723 |
|    clip_fraction        | 0.0294      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.791       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.33        |
|    n_updates            | 888         |
|    policy_gradient_loss | -0.0071     |
|    std                  | 0.2         |
|    value_loss           | 8.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.8        |
|    ep_reward_mean       | 28.1        |
|    mimic_body_orient... | 0.00865     |
|    mimic_body_reward    | 0.149       |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.096       |
|    mimic_qpos_reward    | 0.266       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 298         |
|    time_elapsed         | 2933        |
|    total_timesteps      | 1220608     |
| train/                  |             |
|    approx_kl            | 0.010757197 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.29        |
|    n_updates            | 891         |
|    policy_gradient_loss | -0.0095     |
|    std                  | 0.2         |
|    value_loss           | 8.22        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 50.8       |
|    ep_reward_mean       | 27.7       |
|    mimic_body_orient... | 0.0113     |
|    mimic_body_reward    | 0.123      |
|    mimic_body_vel_re... | 0.0109     |
|    mimic_contact_reward | 0.074      |
|    mimic_qpos_reward    | 0.27       |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 416        |
|    iterations           | 299        |
|    time_elapsed         | 2942       |
|    total_timesteps      | 1224704    |
| train/                  |            |
|    approx_kl            | 0.00764318 |
|    clip_fraction        | 0.0319     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.814      |
|    learning_rate        | 1e-05      |
|    loss                 | 4.2        |
|    n_updates            | 894        |
|    policy_gradient_loss | -0.0086    |
|    std                  | 0.2        |
|    value_loss           | 7.94       |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 51.9      |
|    ep_reward_mean       | 28.1      |
|    mimic_body_orient... | 0.0277    |
|    mimic_body_reward    | 0.145     |
|    mimic_body_vel_re... | 0.0142    |
|    mimic_contact_reward | 0.084     |
|    mimic_qpos_reward    | 0.269     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 416       |
|    iterations           | 300       |
|    time_elapsed         | 2952      |
|    total_timesteps      | 1228800   |
| train/                  |           |
|    approx_kl            | 0.0041259 |
|    clip_fraction        | 0.0431    |
|    clip_range           | 0.2       |
|    entropy_loss         | 4.38      |
|    explained_variance   | 0.782     |
|    learning_rate        | 1e-05     |
|    loss                 | 4.32      |
|    n_updates            | 897       |
|    policy_gradient_loss | -0.00915  |
|    std                  | 0.2       |
|    value_loss           | 9.41      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.5        |
|    ep_reward_mean       | 26.3        |
|    mimic_body_orient... | 0.00969     |
|    mimic_body_reward    | 0.105       |
|    mimic_body_vel_re... | 0.00906     |
|    mimic_contact_reward | 0.092       |
|    mimic_qpos_reward    | 0.279       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 301         |
|    time_elapsed         | 2962        |
|    total_timesteps      | 1232896     |
| train/                  |             |
|    approx_kl            | 0.004736826 |
|    clip_fraction        | 0.0332      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.798       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.35        |
|    n_updates            | 900         |
|    policy_gradient_loss | -0.00837    |
|    std                  | 0.2         |
|    value_loss           | 8.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.1        |
|    ep_reward_mean       | 27.1        |
|    mimic_body_orient... | 0.0125      |
|    mimic_body_reward    | 0.14        |
|    mimic_body_vel_re... | 0.0128      |
|    mimic_contact_reward | 0.1         |
|    mimic_qpos_reward    | 0.265       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 302         |
|    time_elapsed         | 2971        |
|    total_timesteps      | 1236992     |
| train/                  |             |
|    approx_kl            | 0.010845857 |
|    clip_fraction        | 0.0505      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.809       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.73        |
|    n_updates            | 903         |
|    policy_gradient_loss | -0.00893    |
|    std                  | 0.2         |
|    value_loss           | 8.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.4        |
|    ep_reward_mean       | 27.5        |
|    mimic_body_orient... | 0.0195      |
|    mimic_body_reward    | 0.0936      |
|    mimic_body_vel_re... | 0.00826     |
|    mimic_contact_reward | 0.088       |
|    mimic_qpos_reward    | 0.267       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 303         |
|    time_elapsed         | 2981        |
|    total_timesteps      | 1241088     |
| train/                  |             |
|    approx_kl            | 0.009994617 |
|    clip_fraction        | 0.0357      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.806       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.12        |
|    n_updates            | 906         |
|    policy_gradient_loss | -0.00825    |
|    std                  | 0.2         |
|    value_loss           | 8.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.5        |
|    ep_reward_mean       | 29.1        |
|    mimic_body_orient... | 0.0177      |
|    mimic_body_reward    | 0.142       |
|    mimic_body_vel_re... | 0.0189      |
|    mimic_contact_reward | 0.104       |
|    mimic_qpos_reward    | 0.282       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 304         |
|    time_elapsed         | 2991        |
|    total_timesteps      | 1245184     |
| train/                  |             |
|    approx_kl            | 0.006511282 |
|    clip_fraction        | 0.0322      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.792       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.05        |
|    n_updates            | 909         |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.2         |
|    value_loss           | 9           |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.3        |
|    ep_reward_mean       | 27.7        |
|    mimic_body_orient... | 0.0131      |
|    mimic_body_reward    | 0.116       |
|    mimic_body_vel_re... | 0.00863     |
|    mimic_contact_reward | 0.07        |
|    mimic_qpos_reward    | 0.28        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 305         |
|    time_elapsed         | 3000        |
|    total_timesteps      | 1249280     |
| train/                  |             |
|    approx_kl            | 0.009168688 |
|    clip_fraction        | 0.0369      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.76        |
|    learning_rate        | 1e-05       |
|    loss                 | 5.29        |
|    n_updates            | 912         |
|    policy_gradient_loss | -0.00856    |
|    std                  | 0.2         |
|    value_loss           | 10.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.5         |
|    ep_reward_mean       | 27.8         |
|    mimic_body_orient... | 0.01         |
|    mimic_body_reward    | 0.14         |
|    mimic_body_vel_re... | 0.0107       |
|    mimic_contact_reward | 0.082        |
|    mimic_qpos_reward    | 0.278        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 306          |
|    time_elapsed         | 3010         |
|    total_timesteps      | 1253376      |
| train/                  |              |
|    approx_kl            | 0.0030883742 |
|    clip_fraction        | 0.0239       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.794        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.84         |
|    n_updates            | 915          |
|    policy_gradient_loss | -0.00702     |
|    std                  | 0.2          |
|    value_loss           | 9.67         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49.2         |
|    ep_reward_mean       | 27.1         |
|    mimic_body_orient... | 0.0164       |
|    mimic_body_reward    | 0.159        |
|    mimic_body_vel_re... | 0.0212       |
|    mimic_contact_reward | 0.088        |
|    mimic_qpos_reward    | 0.283        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 307          |
|    time_elapsed         | 3020         |
|    total_timesteps      | 1257472      |
| train/                  |              |
|    approx_kl            | 0.0026815487 |
|    clip_fraction        | 0.0215       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.801        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.83         |
|    n_updates            | 918          |
|    policy_gradient_loss | -0.00702     |
|    std                  | 0.2          |
|    value_loss           | 8.87         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.1       |
|    ep_reward_mean       | 26.9       |
|    mimic_body_orient... | 0.00928    |
|    mimic_body_reward    | 0.1        |
|    mimic_body_vel_re... | 0.00324    |
|    mimic_contact_reward | 0.062      |
|    mimic_qpos_reward    | 0.288      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 416        |
|    iterations           | 308        |
|    time_elapsed         | 3029       |
|    total_timesteps      | 1261568    |
| train/                  |            |
|    approx_kl            | 0.01055753 |
|    clip_fraction        | 0.0425     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.797      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.92       |
|    n_updates            | 921        |
|    policy_gradient_loss | -0.00875   |
|    std                  | 0.2        |
|    value_loss           | 9.43       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.1        |
|    ep_reward_mean       | 28          |
|    mimic_body_orient... | 0.0236      |
|    mimic_body_reward    | 0.127       |
|    mimic_body_vel_re... | 0.0161      |
|    mimic_contact_reward | 0.098       |
|    mimic_qpos_reward    | 0.279       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 309         |
|    time_elapsed         | 3039        |
|    total_timesteps      | 1265664     |
| train/                  |             |
|    approx_kl            | 0.006281419 |
|    clip_fraction        | 0.0204      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.823       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.7         |
|    n_updates            | 924         |
|    policy_gradient_loss | -0.00661    |
|    std                  | 0.2         |
|    value_loss           | 7.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.2        |
|    ep_reward_mean       | 27.3        |
|    mimic_body_orient... | 0.0205      |
|    mimic_body_reward    | 0.137       |
|    mimic_body_vel_re... | 0.0158      |
|    mimic_contact_reward | 0.102       |
|    mimic_qpos_reward    | 0.283       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 310         |
|    time_elapsed         | 3049        |
|    total_timesteps      | 1269760     |
| train/                  |             |
|    approx_kl            | 0.005403655 |
|    clip_fraction        | 0.0282      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.11        |
|    n_updates            | 927         |
|    policy_gradient_loss | -0.00792    |
|    std                  | 0.2         |
|    value_loss           | 8.76        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 49           |
|    ep_reward_mean       | 26.7         |
|    mimic_body_orient... | 0.0159       |
|    mimic_body_reward    | 0.103        |
|    mimic_body_vel_re... | 0.011        |
|    mimic_contact_reward | 0.074        |
|    mimic_qpos_reward    | 0.282        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 311          |
|    time_elapsed         | 3058         |
|    total_timesteps      | 1273856      |
| train/                  |              |
|    approx_kl            | 0.0021014651 |
|    clip_fraction        | 0.0382       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.824        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.93         |
|    n_updates            | 930          |
|    policy_gradient_loss | -0.00829     |
|    std                  | 0.2          |
|    value_loss           | 7.86         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.2        |
|    ep_reward_mean       | 27.5        |
|    mimic_body_orient... | 0.0178      |
|    mimic_body_reward    | 0.118       |
|    mimic_body_vel_re... | 0.0106      |
|    mimic_contact_reward | 0.076       |
|    mimic_qpos_reward    | 0.279       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 312         |
|    time_elapsed         | 3068        |
|    total_timesteps      | 1277952     |
| train/                  |             |
|    approx_kl            | 0.008704114 |
|    clip_fraction        | 0.0575      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.827       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.46        |
|    n_updates            | 933         |
|    policy_gradient_loss | -0.00906    |
|    std                  | 0.2         |
|    value_loss           | 7.93        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.2         |
|    ep_reward_mean       | 27.5         |
|    mimic_body_orient... | 0.0238       |
|    mimic_body_reward    | 0.151        |
|    mimic_body_vel_re... | 0.0111       |
|    mimic_contact_reward | 0.086        |
|    mimic_qpos_reward    | 0.282        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 313          |
|    time_elapsed         | 3078         |
|    total_timesteps      | 1282048      |
| train/                  |              |
|    approx_kl            | 0.0035928115 |
|    clip_fraction        | 0.053        |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.81         |
|    learning_rate        | 1e-05        |
|    loss                 | 4.12         |
|    n_updates            | 936          |
|    policy_gradient_loss | -0.00911     |
|    std                  | 0.2          |
|    value_loss           | 8.29         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_reward_mean       | 26.6       |
|    mimic_body_orient... | 0.0254     |
|    mimic_body_reward    | 0.138      |
|    mimic_body_vel_re... | 0.0125     |
|    mimic_contact_reward | 0.066      |
|    mimic_qpos_reward    | 0.294      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 416        |
|    iterations           | 314        |
|    time_elapsed         | 3087       |
|    total_timesteps      | 1286144    |
| train/                  |            |
|    approx_kl            | 0.00640135 |
|    clip_fraction        | 0.0326     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.812      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.63       |
|    n_updates            | 939        |
|    policy_gradient_loss | -0.00777   |
|    std                  | 0.2        |
|    value_loss           | 8.21       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 50.8         |
|    ep_reward_mean       | 27.9         |
|    mimic_body_orient... | 0.0119       |
|    mimic_body_reward    | 0.105        |
|    mimic_body_vel_re... | 0.0143       |
|    mimic_contact_reward | 0.086        |
|    mimic_qpos_reward    | 0.281        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 315          |
|    time_elapsed         | 3097         |
|    total_timesteps      | 1290240      |
| train/                  |              |
|    approx_kl            | 0.0057308925 |
|    clip_fraction        | 0.0343       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.825        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.72         |
|    n_updates            | 942          |
|    policy_gradient_loss | -0.00791     |
|    std                  | 0.2          |
|    value_loss           | 7.93         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.8        |
|    ep_reward_mean       | 27.3        |
|    mimic_body_orient... | 0.011       |
|    mimic_body_reward    | 0.115       |
|    mimic_body_vel_re... | 0.0149      |
|    mimic_contact_reward | 0.084       |
|    mimic_qpos_reward    | 0.28        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 316         |
|    time_elapsed         | 3107        |
|    total_timesteps      | 1294336     |
| train/                  |             |
|    approx_kl            | 0.002955542 |
|    clip_fraction        | 0.019       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.82        |
|    learning_rate        | 1e-05       |
|    loss                 | 4.29        |
|    n_updates            | 945         |
|    policy_gradient_loss | -0.00634    |
|    std                  | 0.2         |
|    value_loss           | 7.85        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 51.2         |
|    ep_reward_mean       | 27.9         |
|    mimic_body_orient... | 0.0191       |
|    mimic_body_reward    | 0.142        |
|    mimic_body_vel_re... | 0.0131       |
|    mimic_contact_reward | 0.108        |
|    mimic_qpos_reward    | 0.279        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 317          |
|    time_elapsed         | 3116         |
|    total_timesteps      | 1298432      |
| train/                  |              |
|    approx_kl            | 0.0047110436 |
|    clip_fraction        | 0.026        |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.826        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.18         |
|    n_updates            | 948          |
|    policy_gradient_loss | -0.00692     |
|    std                  | 0.2          |
|    value_loss           | 7.78         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 51.9         |
|    ep_reward_mean       | 28.4         |
|    mimic_body_orient... | 0.0254       |
|    mimic_body_reward    | 0.123        |
|    mimic_body_vel_re... | 0.0111       |
|    mimic_contact_reward | 0.088        |
|    mimic_qpos_reward    | 0.289        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 318          |
|    time_elapsed         | 3126         |
|    total_timesteps      | 1302528      |
| train/                  |              |
|    approx_kl            | 0.0058887284 |
|    clip_fraction        | 0.0334       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.812        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.89         |
|    n_updates            | 951          |
|    policy_gradient_loss | -0.00757     |
|    std                  | 0.2          |
|    value_loss           | 8.25         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.2        |
|    ep_reward_mean       | 28.2        |
|    mimic_body_orient... | 0.00501     |
|    mimic_body_reward    | 0.142       |
|    mimic_body_vel_re... | 0.00999     |
|    mimic_contact_reward | 0.062       |
|    mimic_qpos_reward    | 0.278       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 416         |
|    iterations           | 319         |
|    time_elapsed         | 3136        |
|    total_timesteps      | 1306624     |
| train/                  |             |
|    approx_kl            | 0.007206326 |
|    clip_fraction        | 0.0402      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.79        |
|    learning_rate        | 1e-05       |
|    loss                 | 5.81        |
|    n_updates            | 954         |
|    policy_gradient_loss | -0.00833    |
|    std                  | 0.2         |
|    value_loss           | 9.64        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 51.7         |
|    ep_reward_mean       | 28           |
|    mimic_body_orient... | 0.00308      |
|    mimic_body_reward    | 0.152        |
|    mimic_body_vel_re... | 0.0147       |
|    mimic_contact_reward | 0.102        |
|    mimic_qpos_reward    | 0.281        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 416          |
|    iterations           | 320          |
|    time_elapsed         | 3146         |
|    total_timesteps      | 1310720      |
| train/                  |              |
