--------------------------------------
| rollout/                |          |
|    value_loss           | 0.173     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 25.7       |
|    ep_reward_mean       | 4.08       |
|    mimic_body_reward    | 0.0786     |
|    mimic_body_vel_re... | 0.0194     |
|    mimic_contact_reward | 0.062      |
|    mimic_ee_reward      | 0.00676    |
|    mimic_qpos_reward    | 0.0354     |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 311        |
|    iterations           | 115        |
|    time_elapsed         | 1511       |
|    total_timesteps      | 471040     |
| train/                  |            |
|    approx_kl            | 11.6178665 |
|    clip_fraction        | 0.973      |
|    clip_range           | 0.2        |
|    entropy_loss         | 57.3       |
|    explained_variance   | 0.844      |
|    learning_rate        | 0.0001     |
|    loss                 | 0.36       |
|    n_updates            | 342        |
|    policy_gradient_loss | 0.293      |
|    std                  | 0.02       |
|    value_loss           | 0.193      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.3      |
|    ep_reward_mean       | 4.04      |
|    mimic_body_reward    | 0.0642    |
|    mimic_body_vel_re... | 0.0173    |
|    mimic_contact_reward | 0.064     |
|    mimic_ee_reward      | 0.00442   |
|    mimic_qpos_reward    | 0.0212    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 116       |
|    time_elapsed         | 1524      |
|    total_timesteps      | 475136    |
| train/                  |           |
|    approx_kl            | 13.205931 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.849     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.347     |
|    n_updates            | 345       |
|    policy_gradient_loss | 0.271     |
|    std                  | 0.02      |
|    value_loss           | 0.191     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 25.6       |
|    ep_reward_mean       | 4.02       |
|    mimic_body_reward    | 0.0503     |
|    mimic_body_vel_re... | 0.0062     |
|    mimic_contact_reward | 0.054      |
|    mimic_ee_reward      | 0.00397    |
|    mimic_qpos_reward    | 0.029      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 311        |
|    iterations           | 117        |
|    time_elapsed         | 1538       |
|    total_timesteps      | 479232     |
| train/                  |            |
|    approx_kl            | 11.4716625 |
|    clip_fraction        | 0.97       |
|    clip_range           | 0.2        |
|    entropy_loss         | 57.3       |
|    explained_variance   | 0.873      |
|    learning_rate        | 0.0001     |
|    loss                 | 0.31       |
|    n_updates            | 348        |
|    policy_gradient_loss | 0.294      |
|    std                  | 0.02       |
|    value_loss           | 0.184      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.9      |
|    ep_reward_mean       | 4.12      |
|    mimic_body_reward    | 0.0791    |
|    mimic_body_vel_re... | 0.0114    |
|    mimic_contact_reward | 0.032     |
|    mimic_ee_reward      | 0.00812   |
|    mimic_qpos_reward    | 0.0341    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 118       |
|    time_elapsed         | 1551      |
|    total_timesteps      | 483328    |
| train/                  |           |
|    approx_kl            | 10.463018 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.871     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.341     |
|    n_updates            | 351       |
|    policy_gradient_loss | 0.389     |
|    std                  | 0.02      |
|    value_loss           | 0.171     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26        |
|    ep_reward_mean       | 4.21      |
|    mimic_body_reward    | 0.0688    |
|    mimic_body_vel_re... | 0.00847   |
|    mimic_contact_reward | 0.032     |
|    mimic_ee_reward      | 0.00524   |
|    mimic_qpos_reward    | 0.0365    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 119       |
|    time_elapsed         | 1565      |
|    total_timesteps      | 487424    |
| train/                  |           |
|    approx_kl            | 10.867485 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.861     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.315     |
|    n_updates            | 354       |
|    policy_gradient_loss | 0.291     |
|    std                  | 0.02      |
|    value_loss           | 0.166     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.3      |
|    ep_reward_mean       | 4.33      |
|    mimic_body_reward    | 0.0574    |
|    mimic_body_vel_re... | 0.0152    |
|    mimic_contact_reward | 0.032     |
|    mimic_ee_reward      | 0.00394   |
|    mimic_qpos_reward    | 0.0252    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 120       |
|    time_elapsed         | 1578      |
|    total_timesteps      | 491520    |
| train/                  |           |
|    approx_kl            | 11.354355 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.873     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.319     |
|    n_updates            | 357       |
|    policy_gradient_loss | 0.309     |
|    std                  | 0.02      |
|    value_loss           | 0.172     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.7      |
|    ep_reward_mean       | 4.3       |
|    mimic_body_reward    | 0.0913    |
|    mimic_body_vel_re... | 0.0162    |
|    mimic_contact_reward | 0.07      |
|    mimic_ee_reward      | 0.00562   |
|    mimic_qpos_reward    | 0.0365    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 121       |
|    time_elapsed         | 1591      |
|    total_timesteps      | 495616    |
| train/                  |           |
|    approx_kl            | 11.777238 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.861     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.344     |
|    n_updates            | 360       |
|    policy_gradient_loss | 0.281     |
|    std                  | 0.02      |
|    value_loss           | 0.181     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.3      |
|    ep_reward_mean       | 4.16      |
|    mimic_body_reward    | 0.0529    |
|    mimic_body_vel_re... | 0.0111    |
|    mimic_contact_reward | 0.06      |
|    mimic_ee_reward      | 0.00274   |
|    mimic_qpos_reward    | 0.0226    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 122       |
|    time_elapsed         | 1604      |
|    total_timesteps      | 499712    |
| train/                  |           |
|    approx_kl            | 14.365191 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.881     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.321     |
|    n_updates            | 363       |
|    policy_gradient_loss | 0.29      |
|    std                  | 0.02      |
|    value_loss           | 0.156     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.7      |
|    ep_reward_mean       | 4.15      |
|    mimic_body_reward    | 0.0659    |
|    mimic_body_vel_re... | 0.0115    |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00748   |
|    mimic_qpos_reward    | 0.042     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 123       |
|    time_elapsed         | 1618      |
|    total_timesteps      | 503808    |
| train/                  |           |
|    approx_kl            | 13.859446 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.909     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.309     |
|    n_updates            | 366       |
|    policy_gradient_loss | 0.575     |
|    std                  | 0.02      |
|    value_loss           | 0.129     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.1      |
|    ep_reward_mean       | 4.24      |
|    mimic_body_reward    | 0.0649    |
|    mimic_body_vel_re... | 0.00578   |
|    mimic_contact_reward | 0.044     |
|    mimic_ee_reward      | 0.00887   |
|    mimic_qpos_reward    | 0.0433    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 124       |
|    time_elapsed         | 1631      |
|    total_timesteps      | 507904    |
| train/                  |           |
|    approx_kl            | 12.175652 |
|    clip_fraction        | 0.969     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.874     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.354     |
|    n_updates            | 369       |
|    policy_gradient_loss | 0.647     |
|    std                  | 0.02      |
|    value_loss           | 0.173     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.5      |
|    ep_reward_mean       | 4.08      |
|    mimic_body_reward    | 0.0808    |
|    mimic_body_vel_re... | 0.015     |
|    mimic_contact_reward | 0.054     |
|    mimic_ee_reward      | 0.00378   |
|    mimic_qpos_reward    | 0.028     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 125       |
|    time_elapsed         | 1644      |
|    total_timesteps      | 512000    |
| train/                  |           |
|    approx_kl            | 12.998154 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.878     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.318     |
|    n_updates            | 372       |
|    policy_gradient_loss | 0.281     |
|    std                  | 0.02      |
|    value_loss           | 0.173     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 27.2      |
|    ep_reward_mean       | 4.47      |
|    mimic_body_reward    | 0.0824    |
|    mimic_body_vel_re... | 0.00994   |
|    mimic_contact_reward | 0.034     |
|    mimic_ee_reward      | 0.00595   |
|    mimic_qpos_reward    | 0.0391    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 126       |
|    time_elapsed         | 1657      |
|    total_timesteps      | 516096    |
| train/                  |           |
|    approx_kl            | 10.725599 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.89      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.335     |
|    n_updates            | 375       |
|    policy_gradient_loss | 0.736     |
|    std                  | 0.02      |
|    value_loss           | 0.171     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.7      |
|    ep_reward_mean       | 3.97      |
|    mimic_body_reward    | 0.0421    |
|    mimic_body_vel_re... | 0.0117    |
|    mimic_contact_reward | 0.046     |
|    mimic_ee_reward      | 0.00322   |
|    mimic_qpos_reward    | 0.0206    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 127       |
|    time_elapsed         | 1670      |
|    total_timesteps      | 520192    |
| train/                  |           |
|    approx_kl            | 10.924133 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.878     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.358     |
|    n_updates            | 378       |
|    policy_gradient_loss | 0.281     |
|    std                  | 0.02      |
|    value_loss           | 0.164     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 25.7     |
|    ep_reward_mean       | 4.26     |
|    mimic_body_reward    | 0.0462   |
|    mimic_body_vel_re... | 0.00678  |
|    mimic_contact_reward | 0.028    |
|    mimic_ee_reward      | 0.00681  |
|    mimic_qpos_reward    | 0.0293   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 311      |
|    iterations           | 128      |
|    time_elapsed         | 1684     |
|    total_timesteps      | 524288   |
| train/                  |          |
|    approx_kl            | 9.548774 |
|    clip_fraction        | 0.972    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.888    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.344    |
|    n_updates            | 381      |
|    policy_gradient_loss | 0.305    |
|    std                  | 0.02     |
|    value_loss           | 0.162    |
--------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 26.4     |
|    ep_reward_mean       | 4.3      |
|    mimic_body_reward    | 0.0627   |
|    mimic_body_vel_re... | 0.0222   |
|    mimic_contact_reward | 0.048    |
|    mimic_ee_reward      | 0.00287  |
|    mimic_qpos_reward    | 0.0211   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 311      |
|    iterations           | 129      |
|    time_elapsed         | 1697     |
|    total_timesteps      | 528384   |
| train/                  |          |
|    approx_kl            | 9.922599 |
|    clip_fraction        | 0.972    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.897    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.325    |
|    n_updates            | 384      |
|    policy_gradient_loss | 0.3      |
|    std                  | 0.02     |
|    value_loss           | 0.135    |
--------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 24.1       |
|    ep_reward_mean       | 4          |
|    mimic_body_reward    | 0.0594     |
|    mimic_body_vel_re... | 0.0123     |
|    mimic_contact_reward | 0.046      |
|    mimic_ee_reward      | 0.00786    |
|    mimic_qpos_reward    | 0.0367     |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 311        |
|    iterations           | 130        |
|    time_elapsed         | 1710       |
|    total_timesteps      | 532480     |
| train/                  |            |
|    approx_kl            | 11.3369255 |
|    clip_fraction        | 0.971      |
|    clip_range           | 0.2        |
|    entropy_loss         | 57.3       |
|    explained_variance   | 0.902      |
|    learning_rate        | 0.0001     |
|    loss                 | 0.345      |
|    n_updates            | 387        |
|    policy_gradient_loss | 0.366      |
|    std                  | 0.02       |
|    value_loss           | 0.136      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.3      |
|    ep_reward_mean       | 4.09      |
|    mimic_body_reward    | 0.0632    |
|    mimic_body_vel_re... | 0.0229    |
|    mimic_contact_reward | 0.074     |
|    mimic_ee_reward      | 0.00409   |
|    mimic_qpos_reward    | 0.0226    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 131       |
|    time_elapsed         | 1723      |
|    total_timesteps      | 536576    |
| train/                  |           |
|    approx_kl            | 12.304527 |
|    clip_fraction        | 0.97      |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.891     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.388     |
|    n_updates            | 390       |
|    policy_gradient_loss | 0.432     |
|    std                  | 0.02      |
|    value_loss           | 0.171     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.6      |
|    ep_reward_mean       | 3.74      |
|    mimic_body_reward    | 0.0377    |
|    mimic_body_vel_re... | 0.00746   |
|    mimic_contact_reward | 0.022     |
|    mimic_ee_reward      | 0.00193   |
|    mimic_qpos_reward    | 0.011     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 132       |
|    time_elapsed         | 1736      |
|    total_timesteps      | 540672    |
| train/                  |           |
|    approx_kl            | 12.678599 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.857     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.304     |
|    n_updates            | 393       |
|    policy_gradient_loss | 0.29      |
|    std                  | 0.02      |
|    value_loss           | 0.17      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24        |
|    ep_reward_mean       | 3.79      |
|    mimic_body_reward    | 0.0656    |
|    mimic_body_vel_re... | 0.0163    |
|    mimic_contact_reward | 0.048     |
|    mimic_ee_reward      | 0.00649   |
|    mimic_qpos_reward    | 0.0367    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 133       |
|    time_elapsed         | 1749      |
|    total_timesteps      | 544768    |
| train/                  |           |
|    approx_kl            | 12.034701 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.325     |
|    n_updates            | 396       |
|    policy_gradient_loss | 0.287     |
|    std                  | 0.02      |
|    value_loss           | 0.164     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.6      |
|    ep_reward_mean       | 4.08      |
|    mimic_body_reward    | 0.103     |
|    mimic_body_vel_re... | 0.0257    |
|    mimic_contact_reward | 0.066     |
|    mimic_ee_reward      | 0.0073    |
|    mimic_qpos_reward    | 0.0379    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 134       |
|    time_elapsed         | 1763      |
|    total_timesteps      | 548864    |
| train/                  |           |
|    approx_kl            | 14.800045 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.893     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.308     |
|    n_updates            | 399       |
|    policy_gradient_loss | 0.283     |
|    std                  | 0.02      |
|    value_loss           | 0.139     |
---------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 23.8     |
|    ep_reward_mean       | 3.87     |
|    mimic_body_reward    | 0.0452   |
|    mimic_body_vel_re... | 0.00996  |
|    mimic_contact_reward | 0.044    |
|    mimic_ee_reward      | 0.00367  |
|    mimic_qpos_reward    | 0.0256   |
|    mimic_qvel_reward    | 0        |
| time/                   |          |
|    fps                  | 311      |
|    iterations           | 135      |
|    time_elapsed         | 1776     |
|    total_timesteps      | 552960   |
| train/                  |          |
|    approx_kl            | 12.29817 |
|    clip_fraction        | 0.969    |
|    clip_range           | 0.2      |
|    entropy_loss         | 57.3     |
|    explained_variance   | 0.867    |
|    learning_rate        | 0.0001   |
|    loss                 | 0.349    |
|    n_updates            | 402      |
|    policy_gradient_loss | 0.467    |
|    std                  | 0.02     |
|    value_loss           | 0.191    |
--------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.7      |
|    ep_reward_mean       | 3.99      |
|    mimic_body_reward    | 0.0388    |
|    mimic_body_vel_re... | 0.0122    |
|    mimic_contact_reward | 0.042     |
|    mimic_ee_reward      | 0.00355   |
|    mimic_qpos_reward    | 0.0253    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 136       |
|    time_elapsed         | 1789      |
|    total_timesteps      | 557056    |
| train/                  |           |
|    approx_kl            | 10.254919 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.829     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.34      |
|    n_updates            | 405       |
|    policy_gradient_loss | 0.294     |
|    std                  | 0.02      |
|    value_loss           | 0.172     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.4      |
|    ep_reward_mean       | 4.09      |
|    mimic_body_reward    | 0.059     |
|    mimic_body_vel_re... | 0.0156    |
|    mimic_contact_reward | 0.052     |
|    mimic_ee_reward      | 0.00495   |
|    mimic_qpos_reward    | 0.0288    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 137       |
|    time_elapsed         | 1802      |
|    total_timesteps      | 561152    |
| train/                  |           |
|    approx_kl            | 14.115471 |
|    clip_fraction        | 0.969     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.411     |
|    n_updates            | 408       |
|    policy_gradient_loss | 0.302     |
|    std                  | 0.02      |
|    value_loss           | 0.154     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.9      |
|    ep_reward_mean       | 4.23      |
|    mimic_body_reward    | 0.0551    |
|    mimic_body_vel_re... | 0.0114    |
|    mimic_contact_reward | 0.042     |
|    mimic_ee_reward      | 0.00372   |
|    mimic_qpos_reward    | 0.0241    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 138       |
|    time_elapsed         | 1815      |
|    total_timesteps      | 565248    |
| train/                  |           |
|    approx_kl            | 13.517984 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.85      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.341     |
|    n_updates            | 411       |
|    policy_gradient_loss | 0.3       |
|    std                  | 0.02      |
|    value_loss           | 0.191     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 23.8      |
|    ep_reward_mean       | 3.79      |
|    mimic_body_reward    | 0.0659    |
|    mimic_body_vel_re... | 0.0122    |
|    mimic_contact_reward | 0.064     |
|    mimic_ee_reward      | 0.00423   |
|    mimic_qpos_reward    | 0.0234    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 139       |
|    time_elapsed         | 1828      |
|    total_timesteps      | 569344    |
| train/                  |           |
|    approx_kl            | 13.670084 |
|    clip_fraction        | 0.972     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.858     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.346     |
|    n_updates            | 414       |
|    policy_gradient_loss | 0.326     |
|    std                  | 0.02      |
|    value_loss           | 0.179     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.3      |
|    ep_reward_mean       | 4.12      |
|    mimic_body_reward    | 0.0881    |
|    mimic_body_vel_re... | 0.0109    |
|    mimic_contact_reward | 0.044     |
|    mimic_ee_reward      | 0.00548   |
|    mimic_qpos_reward    | 0.037     |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 140       |
|    time_elapsed         | 1841      |
|    total_timesteps      | 573440    |
| train/                  |           |
|    approx_kl            | 10.338862 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.875     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.365     |
|    n_updates            | 417       |
|    policy_gradient_loss | 0.294     |
|    std                  | 0.02      |
|    value_loss           | 0.165     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 27.8      |
|    ep_reward_mean       | 4.57      |
|    mimic_body_reward    | 0.0757    |
|    mimic_body_vel_re... | 0.012     |
|    mimic_contact_reward | 0.048     |
|    mimic_ee_reward      | 0.0055    |
|    mimic_qpos_reward    | 0.0338    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 141       |
|    time_elapsed         | 1854      |
|    total_timesteps      | 577536    |
| train/                  |           |
|    approx_kl            | 12.074484 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.863     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.354     |
|    n_updates            | 420       |
|    policy_gradient_loss | 0.298     |
|    std                  | 0.02      |
|    value_loss           | 0.198     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.7      |
|    ep_reward_mean       | 4.03      |
|    mimic_body_reward    | 0.0771    |
|    mimic_body_vel_re... | 0.0138    |
|    mimic_contact_reward | 0.062     |
|    mimic_ee_reward      | 0.00621   |
|    mimic_qpos_reward    | 0.0344    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 142       |
|    time_elapsed         | 1867      |
|    total_timesteps      | 581632    |
| train/                  |           |
|    approx_kl            | 14.112427 |
|    clip_fraction        | 0.973     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.871     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.273     |
|    n_updates            | 423       |
|    policy_gradient_loss | 0.299     |
|    std                  | 0.02      |
|    value_loss           | 0.159     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.9      |
|    ep_reward_mean       | 4.05      |
|    mimic_body_reward    | 0.0558    |
|    mimic_body_vel_re... | 0.013     |
|    mimic_contact_reward | 0.064     |
|    mimic_ee_reward      | 0.00276   |
|    mimic_qpos_reward    | 0.0138    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 143       |
|    time_elapsed         | 1880      |
|    total_timesteps      | 585728    |
| train/                  |           |
|    approx_kl            | 13.997095 |
|    clip_fraction        | 0.968     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.898     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.421     |
|    n_updates            | 426       |
|    policy_gradient_loss | 0.317     |
|    std                  | 0.02      |
|    value_loss           | 0.167     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 25.6      |
|    ep_reward_mean       | 4.06      |
|    mimic_body_reward    | 0.039     |
|    mimic_body_vel_re... | 0.0119    |
|    mimic_contact_reward | 0.044     |
|    mimic_ee_reward      | 0.00334   |
|    mimic_qpos_reward    | 0.0218    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 144       |
|    time_elapsed         | 1894      |
|    total_timesteps      | 589824    |
| train/                  |           |
|    approx_kl            | 12.386282 |
|    clip_fraction        | 0.975     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.89      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.33      |
|    n_updates            | 429       |
|    policy_gradient_loss | 0.309     |
|    std                  | 0.02      |
|    value_loss           | 0.15      |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 24.5      |
|    ep_reward_mean       | 4.03      |
|    mimic_body_reward    | 0.0569    |
|    mimic_body_vel_re... | 0.0154    |
|    mimic_contact_reward | 0.038     |
|    mimic_ee_reward      | 0.00602   |
|    mimic_qpos_reward    | 0.0362    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 145       |
|    time_elapsed         | 1907      |
|    total_timesteps      | 593920    |
| train/                  |           |
|    approx_kl            | 12.300729 |
|    clip_fraction        | 0.974     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.88      |
|    learning_rate        | 0.0001    |
|    loss                 | 0.316     |
|    n_updates            | 432       |
|    policy_gradient_loss | 1.74      |
|    std                  | 0.02      |
|    value_loss           | 0.179     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 26.5      |
|    ep_reward_mean       | 4.37      |
|    mimic_body_reward    | 0.0608    |
|    mimic_body_vel_re... | 0.00299   |
|    mimic_contact_reward | 0.038     |
|    mimic_ee_reward      | 0.00417   |
|    mimic_qpos_reward    | 0.0299    |
|    mimic_qvel_reward    | 0         |
| time/                   |           |
|    fps                  | 311       |
|    iterations           | 146       |
|    time_elapsed         | 1920      |
|    total_timesteps      | 598016    |
| train/                  |           |
|    approx_kl            | 12.362101 |
|    clip_fraction        | 0.971     |
|    clip_range           | 0.2       |
|    entropy_loss         | 57.3      |
|    explained_variance   | 0.858     |
|    learning_rate        | 0.0001    |
|    loss                 | 0.51      |
|    n_updates            | 435       |
|    policy_gradient_loss | 0.289     |
|    std                  | 0.02      |
|    value_loss           | 0.183     |
---------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 23.9      |
|    ep_reward_mean       | 4.04      |
|    mimic_body_reward    | 0.0636    |
|    mimic_body_vel_re... | 0.00877   |
|    mimic_contact_reward | 0.026     |
