--------------------------------------
| rollout/                |          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.442        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.32         |
|    n_updates            | 192          |
|    policy_gradient_loss | -0.00781     |
|    std                  | 0.2          |
|    value_loss           | 2.44         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.9        |
|    ep_reward_mean       | 10.5        |
|    mimic_body_reward    | 0.0685      |
|    mimic_body_vel_re... | 0.009       |
|    mimic_contact_reward | 0.06        |
|    mimic_ee_reward      | 0.0148      |
|    mimic_qpos_reward    | 0.188       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 279         |
|    iterations           | 66          |
|    time_elapsed         | 966         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.006914822 |
|    clip_fraction        | 0.0247      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.473       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.18        |
|    n_updates            | 195         |
|    policy_gradient_loss | -0.00749    |
|    std                  | 0.2         |
|    value_loss           | 2.45        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33           |
|    ep_reward_mean       | 10.5         |
|    mimic_body_reward    | 0.0941       |
|    mimic_body_vel_re... | 0.0185       |
|    mimic_contact_reward | 0.058        |
|    mimic_ee_reward      | 0.0164       |
|    mimic_qpos_reward    | 0.19         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 278          |
|    iterations           | 67           |
|    time_elapsed         | 984          |
|    total_timesteps      | 274432       |
| train/                  |              |
|    approx_kl            | 0.0061075287 |
|    clip_fraction        | 0.0191       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.436        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.32         |
|    n_updates            | 198          |
|    policy_gradient_loss | -0.00614     |
|    std                  | 0.2          |
|    value_loss           | 2.59         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.7        |
|    ep_reward_mean       | 10.7        |
|    mimic_body_reward    | 0.0681      |
|    mimic_body_vel_re... | 0.0109      |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0.0162      |
|    mimic_qpos_reward    | 0.186       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 277         |
|    iterations           | 68          |
|    time_elapsed         | 1003        |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.008880222 |
|    clip_fraction        | 0.0273      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.491       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.36        |
|    n_updates            | 201         |
|    policy_gradient_loss | -0.00746    |
|    std                  | 0.2         |
|    value_loss           | 2.47        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.6         |
|    ep_reward_mean       | 10.9         |
|    mimic_body_reward    | 0.0662       |
|    mimic_body_vel_re... | 0.00881      |
|    mimic_contact_reward | 0.048        |
|    mimic_ee_reward      | 0.00997      |
|    mimic_qpos_reward    | 0.154        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 69           |
|    time_elapsed         | 1020         |
|    total_timesteps      | 282624       |
| train/                  |              |
|    approx_kl            | 0.0028827619 |
|    clip_fraction        | 0.0221       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.46         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.19         |
|    n_updates            | 204          |
|    policy_gradient_loss | -0.0071      |
|    std                  | 0.2          |
|    value_loss           | 2.7          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34           |
|    ep_reward_mean       | 10.9         |
|    mimic_body_reward    | 0.029        |
|    mimic_body_vel_re... | 0.00776      |
|    mimic_contact_reward | 0.044        |
|    mimic_ee_reward      | 0.0107       |
|    mimic_qpos_reward    | 0.17         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 70           |
|    time_elapsed         | 1039         |
|    total_timesteps      | 286720       |
| train/                  |              |
|    approx_kl            | 0.0074856663 |
|    clip_fraction        | 0.0302       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.557        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.05         |
|    n_updates            | 207          |
|    policy_gradient_loss | -0.0074      |
|    std                  | 0.2          |
|    value_loss           | 2.2          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.2         |
|    ep_reward_mean       | 10.3         |
|    mimic_body_reward    | 0.0554       |
|    mimic_body_vel_re... | 0.00926      |
|    mimic_contact_reward | 0.04         |
|    mimic_ee_reward      | 0.0149       |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 71           |
|    time_elapsed         | 1054         |
|    total_timesteps      | 290816       |
| train/                  |              |
|    approx_kl            | 0.0060300287 |
|    clip_fraction        | 0.00822      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.411        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.38         |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00559     |
|    std                  | 0.2          |
|    value_loss           | 2.91         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34           |
|    ep_reward_mean       | 10.9         |
|    mimic_body_reward    | 0.0682       |
|    mimic_body_vel_re... | 0.0104       |
|    mimic_contact_reward | 0.074        |
|    mimic_ee_reward      | 0.00918      |
|    mimic_qpos_reward    | 0.154        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 72           |
|    time_elapsed         | 1069         |
|    total_timesteps      | 294912       |
| train/                  |              |
|    approx_kl            | 0.0050614295 |
|    clip_fraction        | 0.0157       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.539        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.26         |
|    n_updates            | 213          |
|    policy_gradient_loss | -0.00637     |
|    std                  | 0.2          |
|    value_loss           | 2.4          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34           |
|    ep_reward_mean       | 10.6         |
|    mimic_body_reward    | 0.03         |
|    mimic_body_vel_re... | 0.016        |
|    mimic_contact_reward | 0.042        |
|    mimic_ee_reward      | 0.00661      |
|    mimic_qpos_reward    | 0.151        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 275          |
|    iterations           | 73           |
|    time_elapsed         | 1083         |
|    total_timesteps      | 299008       |
| train/                  |              |
|    approx_kl            | 0.0070770634 |
|    clip_fraction        | 0.0155       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.555        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.02         |
|    n_updates            | 216          |
|    policy_gradient_loss | -0.00617     |
|    std                  | 0.2          |
|    value_loss           | 2.32         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.1        |
|    ep_reward_mean       | 10.7        |
|    mimic_body_reward    | 0.0851      |
|    mimic_body_vel_re... | 0.0138      |
|    mimic_contact_reward | 0.078       |
|    mimic_ee_reward      | 0.0137      |
|    mimic_qpos_reward    | 0.182       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 275         |
|    iterations           | 74          |
|    time_elapsed         | 1098        |
|    total_timesteps      | 303104      |
| train/                  |             |
|    approx_kl            | 0.010316819 |
|    clip_fraction        | 0.0332      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.631       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.96        |
|    n_updates            | 219         |
|    policy_gradient_loss | -0.00763    |
|    std                  | 0.2         |
|    value_loss           | 1.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.4        |
|    ep_reward_mean       | 10.5        |
|    mimic_body_reward    | 0.0669      |
|    mimic_body_vel_re... | 0.0082      |
|    mimic_contact_reward | 0.048       |
|    mimic_ee_reward      | 0.0165      |
|    mimic_qpos_reward    | 0.16        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 275         |
|    iterations           | 75          |
|    time_elapsed         | 1113        |
|    total_timesteps      | 307200      |
| train/                  |             |
|    approx_kl            | 0.005278095 |
|    clip_fraction        | 0.0372      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.571       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.21        |
|    n_updates            | 222         |
|    policy_gradient_loss | -0.00888    |
|    std                  | 0.2         |
|    value_loss           | 2.25        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.1         |
|    ep_reward_mean       | 10.8         |
|    mimic_body_reward    | 0.0544       |
|    mimic_body_vel_re... | 0.0129       |
|    mimic_contact_reward | 0.058        |
|    mimic_ee_reward      | 0.0123       |
|    mimic_qpos_reward    | 0.167        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 76           |
|    time_elapsed         | 1126         |
|    total_timesteps      | 311296       |
| train/                  |              |
|    approx_kl            | 0.0048223566 |
|    clip_fraction        | 0.00529      |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.583        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.08         |
|    n_updates            | 225          |
|    policy_gradient_loss | -0.00554     |
|    std                  | 0.2          |
|    value_loss           | 2.32         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.4         |
|    ep_reward_mean       | 10.6         |
|    mimic_body_reward    | 0.0821       |
|    mimic_body_vel_re... | 0.0176       |
|    mimic_contact_reward | 0.08         |
|    mimic_ee_reward      | 0.0162       |
|    mimic_qpos_reward    | 0.176        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 77           |
|    time_elapsed         | 1140         |
|    total_timesteps      | 315392       |
| train/                  |              |
|    approx_kl            | 0.0043148845 |
|    clip_fraction        | 0.0134       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.569        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.04         |
|    n_updates            | 228          |
|    policy_gradient_loss | -0.0069      |
|    std                  | 0.2          |
|    value_loss           | 2.29         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.3        |
|    ep_reward_mean       | 10.4        |
|    mimic_body_reward    | 0.0781      |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.06        |
|    mimic_ee_reward      | 0.018       |
|    mimic_qpos_reward    | 0.184       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 78          |
|    time_elapsed         | 1155        |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.004727498 |
|    clip_fraction        | 0.0317      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.546       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.13        |
|    n_updates            | 231         |
|    policy_gradient_loss | -0.00848    |
|    std                  | 0.2         |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.8        |
|    ep_reward_mean       | 10.4        |
|    mimic_body_reward    | 0.0731      |
|    mimic_body_vel_re... | 0.0103      |
|    mimic_contact_reward | 0.052       |
|    mimic_ee_reward      | 0.0152      |
|    mimic_qpos_reward    | 0.161       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 79          |
|    time_elapsed         | 1170        |
|    total_timesteps      | 323584      |
| train/                  |             |
|    approx_kl            | 0.011928195 |
|    clip_fraction        | 0.0386      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.505       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.17        |
|    n_updates            | 234         |
|    policy_gradient_loss | -0.00796    |
|    std                  | 0.2         |
|    value_loss           | 2.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 32.4        |
|    ep_reward_mean       | 10.3        |
|    mimic_body_reward    | 0.0738      |
|    mimic_body_vel_re... | 0.0148      |
|    mimic_contact_reward | 0.058       |
|    mimic_ee_reward      | 0.0164      |
|    mimic_qpos_reward    | 0.177       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 80          |
|    time_elapsed         | 1184        |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.006485521 |
|    clip_fraction        | 0.0292      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.583       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.07        |
|    n_updates            | 237         |
|    policy_gradient_loss | -0.00779    |
|    std                  | 0.2         |
|    value_loss           | 2.29        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.3         |
|    ep_reward_mean       | 11.1         |
|    mimic_body_reward    | 0.0553       |
|    mimic_body_vel_re... | 0.00698      |
|    mimic_contact_reward | 0.044        |
|    mimic_ee_reward      | 0.0116       |
|    mimic_qpos_reward    | 0.186        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 81           |
|    time_elapsed         | 1198         |
|    total_timesteps      | 331776       |
| train/                  |              |
|    approx_kl            | 0.0053615845 |
|    clip_fraction        | 0.0117       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.56         |
|    learning_rate        | 1e-05        |
|    loss                 | 1.09         |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00605     |
|    std                  | 0.2          |
|    value_loss           | 2.33         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33.8        |
|    ep_reward_mean       | 10.8        |
|    mimic_body_reward    | 0.0565      |
|    mimic_body_vel_re... | 0.0102      |
|    mimic_contact_reward | 0.05        |
|    mimic_ee_reward      | 0.0146      |
|    mimic_qpos_reward    | 0.182       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 82          |
|    time_elapsed         | 1213        |
|    total_timesteps      | 335872      |
| train/                  |             |
|    approx_kl            | 0.006480716 |
|    clip_fraction        | 0.0326      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.547       |
|    learning_rate        | 1e-05       |
|    loss                 | 1.29        |
|    n_updates            | 243         |
|    policy_gradient_loss | -0.00807    |
|    std                  | 0.2         |
|    value_loss           | 2.39        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 32.2         |
|    ep_reward_mean       | 10.3         |
|    mimic_body_reward    | 0.0701       |
|    mimic_body_vel_re... | 0.0111       |
|    mimic_contact_reward | 0.06         |
|    mimic_ee_reward      | 0.0167       |
|    mimic_qpos_reward    | 0.192        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 83           |
|    time_elapsed         | 1227         |
|    total_timesteps      | 339968       |
| train/                  |              |
|    approx_kl            | 0.0075251954 |
|    clip_fraction        | 0.0262       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.574        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.28         |
|    n_updates            | 246          |
|    policy_gradient_loss | -0.0076      |
|    std                  | 0.2          |
|    value_loss           | 2.45         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 33          |
|    ep_reward_mean       | 10.6        |
|    mimic_body_reward    | 0.0247      |
|    mimic_body_vel_re... | 0.0095      |
|    mimic_contact_reward | 0.056       |
|    mimic_ee_reward      | 0.00886     |
|    mimic_qpos_reward    | 0.159       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 84          |
|    time_elapsed         | 1242        |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.011239377 |
|    clip_fraction        | 0.0219      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.622       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.811       |
|    n_updates            | 249         |
|    policy_gradient_loss | -0.00632    |
|    std                  | 0.2         |
|    value_loss           | 2.22        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.3        |
|    ep_reward_mean       | 10.8        |
|    mimic_body_reward    | 0.049       |
|    mimic_body_vel_re... | 0.0125      |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0.0149      |
|    mimic_qpos_reward    | 0.172       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 276         |
|    iterations           | 85          |
|    time_elapsed         | 1258        |
|    total_timesteps      | 348160      |
| train/                  |             |
|    approx_kl            | 0.008843549 |
|    clip_fraction        | 0.0306      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.578       |
|    learning_rate        | 1e-05       |
|    loss                 | 0.989       |
|    n_updates            | 252         |
|    policy_gradient_loss | -0.00756    |
|    std                  | 0.2         |
|    value_loss           | 2.32        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 33.9         |
|    ep_reward_mean       | 10.8         |
|    mimic_body_reward    | 0.0567       |
|    mimic_body_vel_re... | 0.0077       |
|    mimic_contact_reward | 0.032        |
|    mimic_ee_reward      | 0.0171       |
|    mimic_qpos_reward    | 0.188        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 276          |
|    iterations           | 86           |
|    time_elapsed         | 1272         |
|    total_timesteps      | 352256       |
| train/                  |              |
|    approx_kl            | 0.0076292865 |
|    clip_fraction        | 0.0194       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.648        |
|    learning_rate        | 1e-05        |
|    loss                 | 1.13         |
|    n_updates            | 255          |
|    policy_gradient_loss | -0.00753     |
|    std                  | 0.2          |
|    value_loss           | 2.13         |
------------------------------------------
