--------------------------------------
| rollout/                |          |
| train/                  |             |
|    approx_kl            | 0.011794949 |
|    clip_fraction        | 0.0827      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.11        |
|    n_updates            | 6810        |
|    policy_gradient_loss | -0.00916    |
|    std                  | 0.2         |
|    value_loss           | 13          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_reward_mean       | 44.2        |
|    mimic_body_reward    | 0.0243      |
|    mimic_body_vel_re... | 4.41e-05    |
|    mimic_contact_reward | 0.07        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.21        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2272        |
|    time_elapsed         | 22152       |
|    total_timesteps      | 9306112     |
| train/                  |             |
|    approx_kl            | 0.006956404 |
|    clip_fraction        | 0.077       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.788       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.96        |
|    n_updates            | 6813        |
|    policy_gradient_loss | -0.00989    |
|    std                  | 0.2         |
|    value_loss           | 12.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_reward_mean       | 44.4        |
|    mimic_body_reward    | 0.0257      |
|    mimic_body_vel_re... | 4.52e-05    |
|    mimic_contact_reward | 0.114       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.211       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2273        |
|    time_elapsed         | 22161       |
|    total_timesteps      | 9310208     |
| train/                  |             |
|    approx_kl            | 0.009205226 |
|    clip_fraction        | 0.0736      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.796       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.62        |
|    n_updates            | 6816        |
|    policy_gradient_loss | -0.00982    |
|    std                  | 0.2         |
|    value_loss           | 13.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 119          |
|    ep_reward_mean       | 42.8         |
|    mimic_body_reward    | 0.0491       |
|    mimic_body_vel_re... | 0.000663     |
|    mimic_contact_reward | 0.092        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.224        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 2274         |
|    time_elapsed         | 22171        |
|    total_timesteps      | 9314304      |
| train/                  |              |
|    approx_kl            | 0.0068331845 |
|    clip_fraction        | 0.0878       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.852        |
|    learning_rate        | 1e-05        |
|    loss                 | 5.28         |
|    n_updates            | 6819         |
|    policy_gradient_loss | -0.0108      |
|    std                  | 0.2          |
|    value_loss           | 10.2         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_reward_mean       | 40.7        |
|    mimic_body_reward    | 0.0374      |
|    mimic_body_vel_re... | 0.00162     |
|    mimic_contact_reward | 0.092       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.242       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2275        |
|    time_elapsed         | 22180       |
|    total_timesteps      | 9318400     |
| train/                  |             |
|    approx_kl            | 0.012655389 |
|    clip_fraction        | 0.0837      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.795       |
|    learning_rate        | 1e-05       |
|    loss                 | 8.05        |
|    n_updates            | 6822        |
|    policy_gradient_loss | -0.00926    |
|    std                  | 0.2         |
|    value_loss           | 13.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_reward_mean       | 39.5        |
|    mimic_body_reward    | 0.0323      |
|    mimic_body_vel_re... | 0.0011      |
|    mimic_contact_reward | 0.094       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.248       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2276        |
|    time_elapsed         | 22190       |
|    total_timesteps      | 9322496     |
| train/                  |             |
|    approx_kl            | 0.013394031 |
|    clip_fraction        | 0.0904      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.808       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.98        |
|    n_updates            | 6825        |
|    policy_gradient_loss | -0.0098     |
|    std                  | 0.2         |
|    value_loss           | 12.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_reward_mean       | 39.9        |
|    mimic_body_reward    | 0.0447      |
|    mimic_body_vel_re... | 0.000147    |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.224       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2277        |
|    time_elapsed         | 22200       |
|    total_timesteps      | 9326592     |
| train/                  |             |
|    approx_kl            | 0.011107784 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.815       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.37        |
|    n_updates            | 6828        |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.2         |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_reward_mean       | 43.2        |
|    mimic_body_reward    | 0.0364      |
|    mimic_body_vel_re... | 0.00233     |
|    mimic_contact_reward | 0.096       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.235       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2278        |
|    time_elapsed         | 22209       |
|    total_timesteps      | 9330688     |
| train/                  |             |
|    approx_kl            | 0.008254844 |
|    clip_fraction        | 0.0862      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.843       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.63        |
|    n_updates            | 6831        |
|    policy_gradient_loss | -0.00822    |
|    std                  | 0.2         |
|    value_loss           | 10.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_reward_mean       | 43.2        |
|    mimic_body_reward    | 0.0594      |
|    mimic_body_vel_re... | 0.00181     |
|    mimic_contact_reward | 0.108       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.229       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2279        |
|    time_elapsed         | 22219       |
|    total_timesteps      | 9334784     |
| train/                  |             |
|    approx_kl            | 0.011650139 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.825       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.29        |
|    n_updates            | 6834        |
|    policy_gradient_loss | -0.0104     |
|    std                  | 0.2         |
|    value_loss           | 12          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_reward_mean       | 42.7        |
|    mimic_body_reward    | 0.0548      |
|    mimic_body_vel_re... | 0.0008      |
|    mimic_contact_reward | 0.086       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.215       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2280        |
|    time_elapsed         | 22228       |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.010336189 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.797       |
|    learning_rate        | 1e-05       |
|    loss                 | 7.72        |
|    n_updates            | 6837        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.2         |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_reward_mean       | 39.8        |
|    mimic_body_reward    | 0.049       |
|    mimic_body_vel_re... | 0.0012      |
|    mimic_contact_reward | 0.09        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.248       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2281        |
|    time_elapsed         | 22238       |
|    total_timesteps      | 9342976     |
| train/                  |             |
|    approx_kl            | 0.008289032 |
|    clip_fraction        | 0.0825      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.833       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.84        |
|    n_updates            | 6840        |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.2         |
|    value_loss           | 11.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_reward_mean       | 40          |
|    mimic_body_reward    | 0.0573      |
|    mimic_body_vel_re... | 0.00179     |
|    mimic_contact_reward | 0.086       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.23        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2282        |
|    time_elapsed         | 22248       |
|    total_timesteps      | 9347072     |
| train/                  |             |
|    approx_kl            | 0.006715521 |
|    clip_fraction        | 0.0649      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.84        |
|    learning_rate        | 1e-05       |
|    loss                 | 5.42        |
|    n_updates            | 6843        |
|    policy_gradient_loss | -0.00811    |
|    std                  | 0.2         |
|    value_loss           | 11.4        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 111        |
|    ep_reward_mean       | 40.5       |
|    mimic_body_reward    | 0.0455     |
|    mimic_body_vel_re... | 0.00143    |
|    mimic_contact_reward | 0.102      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.229      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 420        |
|    iterations           | 2283       |
|    time_elapsed         | 22257      |
|    total_timesteps      | 9351168    |
| train/                  |            |
|    approx_kl            | 0.00865919 |
|    clip_fraction        | 0.0837     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.779      |
|    learning_rate        | 1e-05      |
|    loss                 | 6.8        |
|    n_updates            | 6846       |
|    policy_gradient_loss | -0.00963   |
|    std                  | 0.2        |
|    value_loss           | 13.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_reward_mean       | 42.5        |
|    mimic_body_reward    | 0.0279      |
|    mimic_body_vel_re... | 0.000799    |
|    mimic_contact_reward | 0.102       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.209       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2284        |
|    time_elapsed         | 22267       |
|    total_timesteps      | 9355264     |
| train/                  |             |
|    approx_kl            | 0.015246143 |
|    clip_fraction        | 0.0907      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.801       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.42        |
|    n_updates            | 6849        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.2         |
|    value_loss           | 13          |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_reward_mean       | 43.4       |
|    mimic_body_reward    | 0.0649     |
|    mimic_body_vel_re... | 0.0018     |
|    mimic_contact_reward | 0.104      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.216      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 420        |
|    iterations           | 2285       |
|    time_elapsed         | 22277      |
|    total_timesteps      | 9359360    |
| train/                  |            |
|    approx_kl            | 0.01368661 |
|    clip_fraction        | 0.0894     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.797      |
|    learning_rate        | 1e-05      |
|    loss                 | 6.26       |
|    n_updates            | 6852       |
|    policy_gradient_loss | -0.0111    |
|    std                  | 0.2        |
|    value_loss           | 12.2       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 124          |
|    ep_reward_mean       | 44.8         |
|    mimic_body_reward    | 0.0453       |
|    mimic_body_vel_re... | 0.000861     |
|    mimic_contact_reward | 0.094        |
|    mimic_ee_reward      | 0            |
|    mimic_qpos_reward    | 0.239        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 420          |
|    iterations           | 2286         |
|    time_elapsed         | 22286        |
|    total_timesteps      | 9363456      |
| train/                  |              |
|    approx_kl            | 0.0075997035 |
|    clip_fraction        | 0.0994       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.844        |
|    learning_rate        | 1e-05        |
|    loss                 | 5.15         |
|    n_updates            | 6855         |
|    policy_gradient_loss | -0.0102      |
|    std                  | 0.2          |
|    value_loss           | 10.6         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_reward_mean       | 47.2        |
|    mimic_body_reward    | 0.0435      |
|    mimic_body_vel_re... | 0.000972    |
|    mimic_contact_reward | 0.106       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.238       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2287        |
|    time_elapsed         | 22296       |
|    total_timesteps      | 9367552     |
| train/                  |             |
|    approx_kl            | 0.010979688 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.779       |
|    learning_rate        | 1e-05       |
|    loss                 | 8.59        |
|    n_updates            | 6858        |
|    policy_gradient_loss | -0.0108     |
|    std                  | 0.2         |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_reward_mean       | 46.5        |
|    mimic_body_reward    | 0.0489      |
|    mimic_body_vel_re... | 0.000909    |
|    mimic_contact_reward | 0.102       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.236       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2288        |
|    time_elapsed         | 22305       |
|    total_timesteps      | 9371648     |
| train/                  |             |
|    approx_kl            | 0.009218294 |
|    clip_fraction        | 0.0832      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.818       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.5         |
|    n_updates            | 6861        |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.2         |
|    value_loss           | 12.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 127        |
|    ep_reward_mean       | 46.2       |
|    mimic_body_reward    | 0.027      |
|    mimic_body_vel_re... | 3.97e-05   |
|    mimic_contact_reward | 0.116      |
|    mimic_ee_reward      | 0          |
|    mimic_qpos_reward    | 0.208      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 420        |
|    iterations           | 2289       |
|    time_elapsed         | 22315      |
|    total_timesteps      | 9375744    |
| train/                  |            |
|    approx_kl            | 0.01063951 |
|    clip_fraction        | 0.0859     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.8        |
|    learning_rate        | 1e-05      |
|    loss                 | 5.84       |
|    n_updates            | 6864       |
|    policy_gradient_loss | -0.00934   |
|    std                  | 0.2        |
|    value_loss           | 12.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_reward_mean       | 45.4        |
|    mimic_body_reward    | 0.028       |
|    mimic_body_vel_re... | 1.96e-05    |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.227       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2290        |
|    time_elapsed         | 22324       |
|    total_timesteps      | 9379840     |
| train/                  |             |
|    approx_kl            | 0.009274571 |
|    clip_fraction        | 0.0794      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.774       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.63        |
|    n_updates            | 6867        |
|    policy_gradient_loss | -0.00823    |
|    std                  | 0.2         |
|    value_loss           | 14          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_reward_mean       | 46          |
|    mimic_body_reward    | 0.0257      |
|    mimic_body_vel_re... | 0.000421    |
|    mimic_contact_reward | 0.118       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.247       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2291        |
|    time_elapsed         | 22334       |
|    total_timesteps      | 9383936     |
| train/                  |             |
|    approx_kl            | 0.008256906 |
|    clip_fraction        | 0.0898      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.804       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.79        |
|    n_updates            | 6870        |
|    policy_gradient_loss | -0.00981    |
|    std                  | 0.2         |
|    value_loss           | 14.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_reward_mean       | 46.7        |
|    mimic_body_reward    | 0.0544      |
|    mimic_body_vel_re... | 0.00202     |
|    mimic_contact_reward | 0.074       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.243       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2292        |
|    time_elapsed         | 22344       |
|    total_timesteps      | 9388032     |
| train/                  |             |
|    approx_kl            | 0.007513561 |
|    clip_fraction        | 0.0863      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.796       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.09        |
|    n_updates            | 6873        |
|    policy_gradient_loss | -0.0087     |
|    std                  | 0.2         |
|    value_loss           | 12.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_reward_mean       | 45.8        |
|    mimic_body_reward    | 0.0372      |
|    mimic_body_vel_re... | 0.0038      |
|    mimic_contact_reward | 0.084       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.229       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2293        |
|    time_elapsed         | 22353       |
|    total_timesteps      | 9392128     |
| train/                  |             |
|    approx_kl            | 0.013751134 |
|    clip_fraction        | 0.0826      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.819       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.48        |
|    n_updates            | 6876        |
|    policy_gradient_loss | -0.00896    |
|    std                  | 0.2         |
|    value_loss           | 11.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 125         |
|    ep_reward_mean       | 45.1        |
|    mimic_body_reward    | 0.047       |
|    mimic_body_vel_re... | 0.0012      |
|    mimic_contact_reward | 0.112       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.215       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2294        |
|    time_elapsed         | 22363       |
|    total_timesteps      | 9396224     |
| train/                  |             |
|    approx_kl            | 0.012782607 |
|    clip_fraction        | 0.0983      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.832       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.22        |
|    n_updates            | 6879        |
|    policy_gradient_loss | -0.00938    |
|    std                  | 0.2         |
|    value_loss           | 12          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_reward_mean       | 42.6        |
|    mimic_body_reward    | 0.0471      |
|    mimic_body_vel_re... | 0.00102     |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.229       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2295        |
|    time_elapsed         | 22372       |
|    total_timesteps      | 9400320     |
| train/                  |             |
|    approx_kl            | 0.010970468 |
|    clip_fraction        | 0.0901      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.813       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.92        |
|    n_updates            | 6882        |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.2         |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 124         |
|    ep_reward_mean       | 44.9        |
|    mimic_body_reward    | 0.0584      |
|    mimic_body_vel_re... | 0.00192     |
|    mimic_contact_reward | 0.094       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.224       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2296        |
|    time_elapsed         | 22382       |
|    total_timesteps      | 9404416     |
| train/                  |             |
|    approx_kl            | 0.012264644 |
|    clip_fraction        | 0.0828      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.81        |
|    learning_rate        | 1e-05       |
|    loss                 | 6.3         |
|    n_updates            | 6885        |
|    policy_gradient_loss | -0.00944    |
|    std                  | 0.2         |
|    value_loss           | 12.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_reward_mean       | 43.9        |
|    mimic_body_reward    | 0.0448      |
|    mimic_body_vel_re... | 6e-05       |
|    mimic_contact_reward | 0.072       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.211       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2297        |
|    time_elapsed         | 22391       |
|    total_timesteps      | 9408512     |
| train/                  |             |
|    approx_kl            | 0.011503629 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.802       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.45        |
|    n_updates            | 6888        |
|    policy_gradient_loss | -0.0112     |
|    std                  | 0.2         |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_reward_mean       | 43.6        |
|    mimic_body_reward    | 0.0386      |
|    mimic_body_vel_re... | 0.00189     |
|    mimic_contact_reward | 0.108       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.213       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2298        |
|    time_elapsed         | 22401       |
|    total_timesteps      | 9412608     |
| train/                  |             |
|    approx_kl            | 0.011753568 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.816       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.8         |
|    n_updates            | 6891        |
|    policy_gradient_loss | -0.0127     |
|    std                  | 0.2         |
|    value_loss           | 12.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_reward_mean       | 42.7        |
|    mimic_body_reward    | 0.0381      |
|    mimic_body_vel_re... | 0.00092     |
|    mimic_contact_reward | 0.09        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.204       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2299        |
|    time_elapsed         | 22411       |
|    total_timesteps      | 9416704     |
| train/                  |             |
|    approx_kl            | 0.008391893 |
|    clip_fraction        | 0.0952      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.77        |
|    learning_rate        | 1e-05       |
|    loss                 | 9           |
|    n_updates            | 6894        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.2         |
|    value_loss           | 16.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_reward_mean       | 42.1        |
|    mimic_body_reward    | 0.042       |
|    mimic_body_vel_re... | 0.00143     |
|    mimic_contact_reward | 0.108       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.224       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2300        |
|    time_elapsed         | 22420       |
|    total_timesteps      | 9420800     |
| train/                  |             |
|    approx_kl            | 0.010841769 |
|    clip_fraction        | 0.0832      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.804       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.84        |
|    n_updates            | 6897        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.2         |
|    value_loss           | 12.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_reward_mean       | 45.9        |
|    mimic_body_reward    | 0.0534      |
|    mimic_body_vel_re... | 0.00194     |
|    mimic_contact_reward | 0.094       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.232       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2301        |
|    time_elapsed         | 22430       |
|    total_timesteps      | 9424896     |
| train/                  |             |
|    approx_kl            | 0.008051486 |
|    clip_fraction        | 0.0943      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.823       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.13        |
|    n_updates            | 6900        |
|    policy_gradient_loss | -0.0115     |
|    std                  | 0.2         |
|    value_loss           | 11.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_reward_mean       | 44.7        |
|    mimic_body_reward    | 0.058       |
|    mimic_body_vel_re... | 0.000144    |
|    mimic_contact_reward | 0.09        |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.237       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2302        |
|    time_elapsed         | 22439       |
|    total_timesteps      | 9428992     |
| train/                  |             |
|    approx_kl            | 0.004796902 |
|    clip_fraction        | 0.094       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.793       |
|    learning_rate        | 1e-05       |
|    loss                 | 6.02        |
|    n_updates            | 6903        |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.2         |
|    value_loss           | 12.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_reward_mean       | 49.4        |
|    mimic_body_reward    | 0.0248      |
|    mimic_body_vel_re... | 0.000145    |
|    mimic_contact_reward | 0.106       |
|    mimic_ee_reward      | 0           |
|    mimic_qpos_reward    | 0.209       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 420         |
|    iterations           | 2303        |
|    time_elapsed         | 22449       |
|    total_timesteps      | 9433088     |
| train/                  |             |
|    approx_kl            | 0.008798657 |
|    clip_fraction        | 0.0906      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.789       |
