--------------------------------------
| rollout/                |          |
|    mimic_qvel_reward    | 1.55e-12   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 393        |
|    time_elapsed         | 8356       |
|    total_timesteps      | 1609728    |
| train/                  |            |
|    approx_kl            | 0.02850648 |
|    clip_fraction        | 0.382      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.978      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0536    |
|    n_updates            | 3920       |
|    policy_gradient_loss | -0.0425    |
|    std                  | 0.01       |
|    value_loss           | 0.00092    |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 22.1      |
|    ep_reward_mean       | 0.632     |
|    mimic_body_reward    | 0.013     |
|    mimic_body_vel_re... | 0.000153  |
|    mimic_ee_reward      | 0.0019    |
|    mimic_qpos_reward    | 0.009     |
|    mimic_qvel_reward    | 9.71e-12  |
| time/                   |           |
|    fps                  | 192       |
|    iterations           | 394       |
|    time_elapsed         | 8378      |
|    total_timesteps      | 1613824   |
| train/                  |           |
|    approx_kl            | 0.0458022 |
|    clip_fraction        | 0.373     |
|    clip_range           | 0.2       |
|    entropy_loss         | 73.3      |
|    explained_variance   | 0.976     |
|    learning_rate        | 5e-06     |
|    loss                 | -0.0658   |
|    n_updates            | 3930      |
|    policy_gradient_loss | -0.0408   |
|    std                  | 0.01      |
|    value_loss           | 0.000868  |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.2        |
|    ep_reward_mean       | 0.687       |
|    mimic_body_reward    | 0.0121      |
|    mimic_body_vel_re... | 0.00371     |
|    mimic_ee_reward      | 0.000904    |
|    mimic_qpos_reward    | 0.00369     |
|    mimic_qvel_reward    | 2.73e-12    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 395         |
|    time_elapsed         | 8400        |
|    total_timesteps      | 1617920     |
| train/                  |             |
|    approx_kl            | 0.031624444 |
|    clip_fraction        | 0.375       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.976       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0569     |
|    n_updates            | 3940        |
|    policy_gradient_loss | -0.0449     |
|    std                  | 0.01        |
|    value_loss           | 0.000918    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.7        |
|    ep_reward_mean       | 0.667       |
|    mimic_body_reward    | 0.0167      |
|    mimic_body_vel_re... | 0.00117     |
|    mimic_ee_reward      | 0.00242     |
|    mimic_qpos_reward    | 0.00868     |
|    mimic_qvel_reward    | 4.31e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 396         |
|    time_elapsed         | 8422        |
|    total_timesteps      | 1622016     |
| train/                  |             |
|    approx_kl            | 0.034885347 |
|    clip_fraction        | 0.401       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0692     |
|    n_updates            | 3950        |
|    policy_gradient_loss | -0.0434     |
|    std                  | 0.01        |
|    value_loss           | 0.000876    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 21.9       |
|    ep_reward_mean       | 0.562      |
|    mimic_body_reward    | 0.0169     |
|    mimic_body_vel_re... | 0.000315   |
|    mimic_ee_reward      | 0.00117    |
|    mimic_qpos_reward    | 0.00519    |
|    mimic_qvel_reward    | 4.53e-13   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 397        |
|    time_elapsed         | 8444       |
|    total_timesteps      | 1626112    |
| train/                  |            |
|    approx_kl            | 0.04263196 |
|    clip_fraction        | 0.389      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.976      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0558    |
|    n_updates            | 3960       |
|    policy_gradient_loss | -0.0423    |
|    std                  | 0.01       |
|    value_loss           | 0.000903   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.4        |
|    ep_reward_mean       | 0.668       |
|    mimic_body_reward    | 0.0223      |
|    mimic_body_vel_re... | 0.00125     |
|    mimic_ee_reward      | 0.000976    |
|    mimic_qpos_reward    | 0.00468     |
|    mimic_qvel_reward    | 4.74e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 398         |
|    time_elapsed         | 8465        |
|    total_timesteps      | 1630208     |
| train/                  |             |
|    approx_kl            | 0.042649597 |
|    clip_fraction        | 0.38        |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.972       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0589     |
|    n_updates            | 3970        |
|    policy_gradient_loss | -0.0439     |
|    std                  | 0.01        |
|    value_loss           | 0.000888    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.3        |
|    ep_reward_mean       | 0.661       |
|    mimic_body_reward    | 0.0224      |
|    mimic_body_vel_re... | 0.00185     |
|    mimic_ee_reward      | 0.00298     |
|    mimic_qpos_reward    | 0.0129      |
|    mimic_qvel_reward    | 5.31e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 399         |
|    time_elapsed         | 8487        |
|    total_timesteps      | 1634304     |
| train/                  |             |
|    approx_kl            | 0.035069954 |
|    clip_fraction        | 0.376       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.978       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0495     |
|    n_updates            | 3980        |
|    policy_gradient_loss | -0.0431     |
|    std                  | 0.01        |
|    value_loss           | 0.000848    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.4       |
|    ep_reward_mean       | 0.668      |
|    mimic_body_reward    | 0.0223     |
|    mimic_body_vel_re... | 0.00286    |
|    mimic_ee_reward      | 0.00195    |
|    mimic_qpos_reward    | 0.00736    |
|    mimic_qvel_reward    | 4.9e-11    |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 400        |
|    time_elapsed         | 8508       |
|    total_timesteps      | 1638400    |
| train/                  |            |
|    approx_kl            | 0.04075378 |
|    clip_fraction        | 0.383      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.978      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0495    |
|    n_updates            | 3990       |
|    policy_gradient_loss | -0.0431    |
|    std                  | 0.01       |
|    value_loss           | 0.000895   |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 22.1      |
|    ep_reward_mean       | 0.661     |
|    mimic_body_reward    | 0.0115    |
|    mimic_body_vel_re... | 5.22e-06  |
|    mimic_ee_reward      | 0.000949  |
|    mimic_qpos_reward    | 0.00429   |
|    mimic_qvel_reward    | 4.46e-13  |
| time/                   |           |
|    fps                  | 192       |
|    iterations           | 401       |
|    time_elapsed         | 8530      |
|    total_timesteps      | 1642496   |
| train/                  |           |
|    approx_kl            | 0.0329942 |
|    clip_fraction        | 0.402     |
|    clip_range           | 0.2       |
|    entropy_loss         | 73.3      |
|    explained_variance   | 0.977     |
|    learning_rate        | 5e-06     |
|    loss                 | -0.0579   |
|    n_updates            | 4000      |
|    policy_gradient_loss | -0.0445   |
|    std                  | 0.01      |
|    value_loss           | 0.000902  |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23.1        |
|    ep_reward_mean       | 0.61        |
|    mimic_body_reward    | 0.0268      |
|    mimic_body_vel_re... | 0.000703    |
|    mimic_ee_reward      | 0.00144     |
|    mimic_qpos_reward    | 0.00829     |
|    mimic_qvel_reward    | 3.94e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 402         |
|    time_elapsed         | 8551        |
|    total_timesteps      | 1646592     |
| train/                  |             |
|    approx_kl            | 0.030890068 |
|    clip_fraction        | 0.387       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0622     |
|    n_updates            | 4010        |
|    policy_gradient_loss | -0.0435     |
|    std                  | 0.01        |
|    value_loss           | 0.000879    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.4        |
|    ep_reward_mean       | 0.703       |
|    mimic_body_reward    | 0.0292      |
|    mimic_body_vel_re... | 0.000844    |
|    mimic_ee_reward      | 0.00305     |
|    mimic_qpos_reward    | 0.0125      |
|    mimic_qvel_reward    | 4.51e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 403         |
|    time_elapsed         | 8572        |
|    total_timesteps      | 1650688     |
| train/                  |             |
|    approx_kl            | 0.043898296 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.975       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0561     |
|    n_updates            | 4020        |
|    policy_gradient_loss | -0.0452     |
|    std                  | 0.01        |
|    value_loss           | 0.000914    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.8        |
|    ep_reward_mean       | 0.638       |
|    mimic_body_reward    | 0.0289      |
|    mimic_body_vel_re... | 0.00145     |
|    mimic_ee_reward      | 0.00157     |
|    mimic_qpos_reward    | 0.00743     |
|    mimic_qvel_reward    | 4.4e-11     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 404         |
|    time_elapsed         | 8593        |
|    total_timesteps      | 1654784     |
| train/                  |             |
|    approx_kl            | 0.032614358 |
|    clip_fraction        | 0.386       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.978       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0594     |
|    n_updates            | 4030        |
|    policy_gradient_loss | -0.0442     |
|    std                  | 0.01        |
|    value_loss           | 0.000923    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.7        |
|    ep_reward_mean       | 0.674       |
|    mimic_body_reward    | 0.0212      |
|    mimic_body_vel_re... | 5.68e-07    |
|    mimic_ee_reward      | 0.00211     |
|    mimic_qpos_reward    | 0.00941     |
|    mimic_qvel_reward    | 8.4e-13     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 405         |
|    time_elapsed         | 8615        |
|    total_timesteps      | 1658880     |
| train/                  |             |
|    approx_kl            | 0.033727836 |
|    clip_fraction        | 0.387       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.976       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0332     |
|    n_updates            | 4040        |
|    policy_gradient_loss | -0.041      |
|    std                  | 0.01        |
|    value_loss           | 0.000959    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.634       |
|    mimic_body_reward    | 0.0143      |
|    mimic_body_vel_re... | 0.00161     |
|    mimic_ee_reward      | 0.00198     |
|    mimic_qpos_reward    | 0.00735     |
|    mimic_qvel_reward    | 3.55e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 406         |
|    time_elapsed         | 8636        |
|    total_timesteps      | 1662976     |
| train/                  |             |
|    approx_kl            | 0.032221418 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0602     |
|    n_updates            | 4050        |
|    policy_gradient_loss | -0.0459     |
|    std                  | 0.01        |
|    value_loss           | 0.000886    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.583       |
|    mimic_body_reward    | 0.0158      |
|    mimic_body_vel_re... | 0.00142     |
|    mimic_ee_reward      | 0.00152     |
|    mimic_qpos_reward    | 0.00597     |
|    mimic_qvel_reward    | 1.9e-11     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 407         |
|    time_elapsed         | 8658        |
|    total_timesteps      | 1667072     |
| train/                  |             |
|    approx_kl            | 0.037973184 |
|    clip_fraction        | 0.402       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0531     |
|    n_updates            | 4060        |
|    policy_gradient_loss | -0.0454     |
|    std                  | 0.01        |
|    value_loss           | 0.000895    |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 22.3      |
|    ep_reward_mean       | 0.683     |
|    mimic_body_reward    | 0.0146    |
|    mimic_body_vel_re... | 0.000112  |
|    mimic_ee_reward      | 0.000507  |
|    mimic_qpos_reward    | 0.00409   |
|    mimic_qvel_reward    | 5.37e-13  |
| time/                   |           |
|    fps                  | 192       |
|    iterations           | 408       |
|    time_elapsed         | 8679      |
|    total_timesteps      | 1671168   |
| train/                  |           |
|    approx_kl            | 0.0455487 |
|    clip_fraction        | 0.404     |
|    clip_range           | 0.2       |
|    entropy_loss         | 73.3      |
|    explained_variance   | 0.969     |
|    learning_rate        | 5e-06     |
|    loss                 | -0.0499   |
|    n_updates            | 4070      |
|    policy_gradient_loss | -0.0425   |
|    std                  | 0.01      |
|    value_loss           | 0.001     |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.5        |
|    ep_reward_mean       | 0.627       |
|    mimic_body_reward    | 0.0199      |
|    mimic_body_vel_re... | 0.00131     |
|    mimic_ee_reward      | 0.00258     |
|    mimic_qpos_reward    | 0.00991     |
|    mimic_qvel_reward    | 4.32e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 409         |
|    time_elapsed         | 8700        |
|    total_timesteps      | 1675264     |
| train/                  |             |
|    approx_kl            | 0.039572284 |
|    clip_fraction        | 0.384       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.975       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0645     |
|    n_updates            | 4080        |
|    policy_gradient_loss | -0.0423     |
|    std                  | 0.01        |
|    value_loss           | 0.000961    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 23         |
|    ep_reward_mean       | 0.692      |
|    mimic_body_reward    | 0.013      |
|    mimic_body_vel_re... | 0.00117    |
|    mimic_ee_reward      | 0.00174    |
|    mimic_qpos_reward    | 0.00649    |
|    mimic_qvel_reward    | 5.51e-11   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 410        |
|    time_elapsed         | 8722       |
|    total_timesteps      | 1679360    |
| train/                  |            |
|    approx_kl            | 0.03541419 |
|    clip_fraction        | 0.381      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.973      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0465    |
|    n_updates            | 4090       |
|    policy_gradient_loss | -0.0409    |
|    std                  | 0.01       |
|    value_loss           | 0.00102    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.7        |
|    ep_reward_mean       | 0.602       |
|    mimic_body_reward    | 0.0222      |
|    mimic_body_vel_re... | 0.000492    |
|    mimic_ee_reward      | 0.000621    |
|    mimic_qpos_reward    | 0.00358     |
|    mimic_qvel_reward    | 2.26e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 411         |
|    time_elapsed         | 8743        |
|    total_timesteps      | 1683456     |
| train/                  |             |
|    approx_kl            | 0.038631096 |
|    clip_fraction        | 0.385       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0592     |
|    n_updates            | 4100        |
|    policy_gradient_loss | -0.0435     |
|    std                  | 0.01        |
|    value_loss           | 0.000871    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.1        |
|    ep_reward_mean       | 0.668       |
|    mimic_body_reward    | 0.0244      |
|    mimic_body_vel_re... | 0.000933    |
|    mimic_ee_reward      | 0.00189     |
|    mimic_qpos_reward    | 0.00856     |
|    mimic_qvel_reward    | 3.89e-12    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 412         |
|    time_elapsed         | 8764        |
|    total_timesteps      | 1687552     |
| train/                  |             |
|    approx_kl            | 0.040246464 |
|    clip_fraction        | 0.382       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0529     |
|    n_updates            | 4110        |
|    policy_gradient_loss | -0.0422     |
|    std                  | 0.01        |
|    value_loss           | 0.000877    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23.3        |
|    ep_reward_mean       | 0.653       |
|    mimic_body_reward    | 0.0128      |
|    mimic_body_vel_re... | 0.000186    |
|    mimic_ee_reward      | 0.00166     |
|    mimic_qpos_reward    | 0.0078      |
|    mimic_qvel_reward    | 4.15e-13    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 413         |
|    time_elapsed         | 8785        |
|    total_timesteps      | 1691648     |
| train/                  |             |
|    approx_kl            | 0.045500204 |
|    clip_fraction        | 0.401       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0608     |
|    n_updates            | 4120        |
|    policy_gradient_loss | -0.0463     |
|    std                  | 0.01        |
|    value_loss           | 0.00086     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.3       |
|    ep_reward_mean       | 0.644      |
|    mimic_body_reward    | 0.00965    |
|    mimic_body_vel_re... | 0.00183    |
|    mimic_ee_reward      | 0.000639   |
|    mimic_qpos_reward    | 0.00394    |
|    mimic_qvel_reward    | 1.37e-11   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 414        |
|    time_elapsed         | 8807       |
|    total_timesteps      | 1695744    |
| train/                  |            |
|    approx_kl            | 0.03549905 |
|    clip_fraction        | 0.39       |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.973      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0497    |
|    n_updates            | 4130       |
|    policy_gradient_loss | -0.0445    |
|    std                  | 0.01       |
|    value_loss           | 0.00101    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.6        |
|    ep_reward_mean       | 0.61        |
|    mimic_body_reward    | 0.0249      |
|    mimic_body_vel_re... | 0.000641    |
|    mimic_ee_reward      | 0.00104     |
|    mimic_qpos_reward    | 0.00466     |
|    mimic_qvel_reward    | 3.03e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 415         |
|    time_elapsed         | 8829        |
|    total_timesteps      | 1699840     |
| train/                  |             |
|    approx_kl            | 0.041011505 |
|    clip_fraction        | 0.391       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.976       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.06       |
|    n_updates            | 4140        |
|    policy_gradient_loss | -0.0433     |
|    std                  | 0.01        |
|    value_loss           | 0.000876    |
-----------------------------------------
--------------------------------------
| rollout/                |          |
|    ep_len_mean          | 22.8     |
|    ep_reward_mean       | 0.622    |
|    mimic_body_reward    | 0.0189   |
|    mimic_body_vel_re... | 0.00101  |
|    mimic_ee_reward      | 0.00157  |
|    mimic_qpos_reward    | 0.00772  |
|    mimic_qvel_reward    | 5.06e-12 |
| time/                   |          |
|    fps                  | 192      |
|    iterations           | 416      |
|    time_elapsed         | 8850     |
|    total_timesteps      | 1703936  |
| train/                  |          |
|    approx_kl            | 0.038124 |
|    clip_fraction        | 0.405    |
|    clip_range           | 0.2      |
|    entropy_loss         | 73.3     |
|    explained_variance   | 0.976    |
|    learning_rate        | 5e-06    |
|    loss                 | -0.0589  |
|    n_updates            | 4150     |
|    policy_gradient_loss | -0.0462  |
|    std                  | 0.01     |
|    value_loss           | 0.000908 |
--------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 21.9        |
|    ep_reward_mean       | 0.661       |
|    mimic_body_reward    | 0.0155      |
|    mimic_body_vel_re... | 0.000496    |
|    mimic_ee_reward      | 0.000849    |
|    mimic_qpos_reward    | 0.00466     |
|    mimic_qvel_reward    | 6.21e-13    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 417         |
|    time_elapsed         | 8872        |
|    total_timesteps      | 1708032     |
| train/                  |             |
|    approx_kl            | 0.045426555 |
|    clip_fraction        | 0.398       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.974       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0486     |
|    n_updates            | 4160        |
|    policy_gradient_loss | -0.0426     |
|    std                  | 0.01        |
|    value_loss           | 0.000913    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.4       |
|    ep_reward_mean       | 0.648      |
|    mimic_body_reward    | 0.0192     |
|    mimic_body_vel_re... | 0.000299   |
|    mimic_ee_reward      | 0.00165    |
|    mimic_qpos_reward    | 0.00695    |
|    mimic_qvel_reward    | 1.77e-11   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 418        |
|    time_elapsed         | 8893       |
|    total_timesteps      | 1712128    |
| train/                  |            |
|    approx_kl            | 0.04453156 |
|    clip_fraction        | 0.399      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.976      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0517    |
|    n_updates            | 4170       |
|    policy_gradient_loss | -0.0469    |
|    std                  | 0.01       |
|    value_loss           | 0.000868   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.3        |
|    ep_reward_mean       | 0.638       |
|    mimic_body_reward    | 0.0156      |
|    mimic_body_vel_re... | 0.000694    |
|    mimic_ee_reward      | 0.00233     |
|    mimic_qpos_reward    | 0.00905     |
|    mimic_qvel_reward    | 5.25e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 419         |
|    time_elapsed         | 8914        |
|    total_timesteps      | 1716224     |
| train/                  |             |
|    approx_kl            | 0.035292976 |
|    clip_fraction        | 0.375       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0595     |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.0409     |
|    std                  | 0.01        |
|    value_loss           | 0.000897    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22          |
|    ep_reward_mean       | 0.685       |
|    mimic_body_reward    | 0.0225      |
|    mimic_body_vel_re... | 0.00142     |
|    mimic_ee_reward      | 0.00186     |
|    mimic_qpos_reward    | 0.0077      |
|    mimic_qvel_reward    | 6.5e-13     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 420         |
|    time_elapsed         | 8936        |
|    total_timesteps      | 1720320     |
| train/                  |             |
|    approx_kl            | 0.036658246 |
|    clip_fraction        | 0.373       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.053      |
|    n_updates            | 4190        |
|    policy_gradient_loss | -0.042      |
|    std                  | 0.01        |
|    value_loss           | 0.000854    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23.2        |
|    ep_reward_mean       | 0.606       |
|    mimic_body_reward    | 0.0168      |
|    mimic_body_vel_re... | 0.000631    |
|    mimic_ee_reward      | 0.00118     |
|    mimic_qpos_reward    | 0.00544     |
|    mimic_qvel_reward    | 2.04e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 421         |
|    time_elapsed         | 8957        |
|    total_timesteps      | 1724416     |
| train/                  |             |
|    approx_kl            | 0.035209075 |
|    clip_fraction        | 0.373       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.98        |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0656     |
|    n_updates            | 4200        |
|    policy_gradient_loss | -0.0416     |
|    std                  | 0.01        |
|    value_loss           | 0.000938    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.9        |
|    ep_reward_mean       | 0.678       |
|    mimic_body_reward    | 0.0163      |
|    mimic_body_vel_re... | 0.0002      |
|    mimic_ee_reward      | 0.000181    |
|    mimic_qpos_reward    | 0.00122     |
|    mimic_qvel_reward    | 2.97e-12    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 422         |
|    time_elapsed         | 8978        |
|    total_timesteps      | 1728512     |
| train/                  |             |
|    approx_kl            | 0.038684294 |
|    clip_fraction        | 0.382       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.973       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0527     |
|    n_updates            | 4210        |
|    policy_gradient_loss | -0.0406     |
|    std                  | 0.01        |
|    value_loss           | 0.000926    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 23          |
|    ep_reward_mean       | 0.681       |
|    mimic_body_reward    | 0.0169      |
|    mimic_body_vel_re... | 0.00156     |
|    mimic_ee_reward      | 0.00242     |
|    mimic_qpos_reward    | 0.00989     |
|    mimic_qvel_reward    | 1.2e-11     |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 423         |
|    time_elapsed         | 9000        |
|    total_timesteps      | 1732608     |
| train/                  |             |
|    approx_kl            | 0.039693877 |
|    clip_fraction        | 0.394       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.977       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0664     |
|    n_updates            | 4220        |
|    policy_gradient_loss | -0.0443     |
|    std                  | 0.01        |
|    value_loss           | 0.000944    |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 22.9       |
|    ep_reward_mean       | 0.671      |
|    mimic_body_reward    | 0.0036     |
|    mimic_body_vel_re... | 0.000365   |
|    mimic_ee_reward      | 0.00134    |
|    mimic_qpos_reward    | 0.00734    |
|    mimic_qvel_reward    | 2.76e-13   |
| time/                   |            |
|    fps                  | 192        |
|    iterations           | 424        |
|    time_elapsed         | 9021       |
|    total_timesteps      | 1736704    |
| train/                  |            |
|    approx_kl            | 0.02853264 |
|    clip_fraction        | 0.382      |
|    clip_range           | 0.2        |
|    entropy_loss         | 73.3       |
|    explained_variance   | 0.979      |
|    learning_rate        | 5e-06      |
|    loss                 | -0.0619    |
|    n_updates            | 4230       |
|    policy_gradient_loss | -0.0434    |
|    std                  | 0.01       |
|    value_loss           | 0.000896   |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.4        |
|    ep_reward_mean       | 0.667       |
|    mimic_body_reward    | 0.0167      |
|    mimic_body_vel_re... | 0.000681    |
|    mimic_ee_reward      | 0.00191     |
|    mimic_qpos_reward    | 0.00921     |
|    mimic_qvel_reward    | 1.26e-11    |
| time/                   |             |
|    fps                  | 192         |
|    iterations           | 425         |
|    time_elapsed         | 9042        |
|    total_timesteps      | 1740800     |
| train/                  |             |
|    approx_kl            | 0.031958394 |
|    clip_fraction        | 0.405       |
|    clip_range           | 0.2         |
|    entropy_loss         | 73.3        |
|    explained_variance   | 0.979       |
|    learning_rate        | 5e-06       |
|    loss                 | -0.0511     |
|    n_updates            | 4240        |
|    policy_gradient_loss | -0.0444     |
|    std                  | 0.01        |
|    value_loss           | 0.000847    |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 22.1        |
|    ep_reward_mean       | 0.671       |
