--------------------------------------
| rollout/                |          |
|    mimic_qpos_reward    | 0.196       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1570        |
|    time_elapsed         | 20816       |
|    total_timesteps      | 6430720     |
| train/                  |             |
|    approx_kl            | 0.011425527 |
|    clip_fraction        | 0.045       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.847       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.53        |
|    n_updates            | 4707        |
|    policy_gradient_loss | -0.00805    |
|    std                  | 0.2         |
|    value_loss           | 9.14        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 94.5       |
|    ep_reward_mean       | 37.4       |
|    mimic_body_reward    | 0.0449     |
|    mimic_body_vel_re... | 0.00702    |
|    mimic_contact_reward | 0.054      |
|    mimic_ee_reward      | 0.0147     |
|    mimic_qpos_reward    | 0.187      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 308        |
|    iterations           | 1571       |
|    time_elapsed         | 20830      |
|    total_timesteps      | 6434816    |
| train/                  |            |
|    approx_kl            | 0.00877284 |
|    clip_fraction        | 0.0405     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.868      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.95       |
|    n_updates            | 4710       |
|    policy_gradient_loss | -0.00874   |
|    std                  | 0.2        |
|    value_loss           | 8.18       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 92.5        |
|    ep_reward_mean       | 37          |
|    mimic_body_reward    | 0.073       |
|    mimic_body_vel_re... | 0.0142      |
|    mimic_contact_reward | 0.082       |
|    mimic_ee_reward      | 0.00987     |
|    mimic_qpos_reward    | 0.175       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1572        |
|    time_elapsed         | 20844       |
|    total_timesteps      | 6438912     |
| train/                  |             |
|    approx_kl            | 0.005962488 |
|    clip_fraction        | 0.0623      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.869       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.58        |
|    n_updates            | 4713        |
|    policy_gradient_loss | -0.00908    |
|    std                  | 0.2         |
|    value_loss           | 8.22        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 89.3       |
|    ep_reward_mean       | 35.4       |
|    mimic_body_reward    | 0.0785     |
|    mimic_body_vel_re... | 0.0106     |
|    mimic_contact_reward | 0.11       |
|    mimic_ee_reward      | 0.00902    |
|    mimic_qpos_reward    | 0.182      |
|    mimic_qvel_reward    | 0          |
| time/                   |            |
|    fps                  | 308        |
|    iterations           | 1573       |
|    time_elapsed         | 20858      |
|    total_timesteps      | 6443008    |
| train/                  |            |
|    approx_kl            | 0.00850247 |
|    clip_fraction        | 0.0555     |
|    clip_range           | 0.2        |
|    entropy_loss         | 4.38       |
|    explained_variance   | 0.874      |
|    learning_rate        | 1e-05      |
|    loss                 | 3.98       |
|    n_updates            | 4716       |
|    policy_gradient_loss | -0.00967   |
|    std                  | 0.2        |
|    value_loss           | 8.01       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 85.5        |
|    ep_reward_mean       | 33.6        |
|    mimic_body_reward    | 0.0817      |
|    mimic_body_vel_re... | 0.0154      |
|    mimic_contact_reward | 0.1         |
|    mimic_ee_reward      | 0.012       |
|    mimic_qpos_reward    | 0.19        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1574        |
|    time_elapsed         | 20872       |
|    total_timesteps      | 6447104     |
| train/                  |             |
|    approx_kl            | 0.007327226 |
|    clip_fraction        | 0.0711      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.89        |
|    learning_rate        | 1e-05       |
|    loss                 | 2.86        |
|    n_updates            | 4719        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.2         |
|    value_loss           | 7.02        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 91.7         |
|    ep_reward_mean       | 36.5         |
|    mimic_body_reward    | 0.0483       |
|    mimic_body_vel_re... | 0.0127       |
|    mimic_contact_reward | 0.096        |
|    mimic_ee_reward      | 0.0104       |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1575         |
|    time_elapsed         | 20885        |
|    total_timesteps      | 6451200      |
| train/                  |              |
|    approx_kl            | 0.0085413195 |
|    clip_fraction        | 0.0768       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.851        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.2          |
|    n_updates            | 4722         |
|    policy_gradient_loss | -0.0101      |
|    std                  | 0.2          |
|    value_loss           | 8.7          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.5        |
|    ep_reward_mean       | 37.1        |
|    mimic_body_reward    | 0.109       |
|    mimic_body_vel_re... | 0.0222      |
|    mimic_contact_reward | 0.102       |
|    mimic_ee_reward      | 0.0142      |
|    mimic_qpos_reward    | 0.184       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1576        |
|    time_elapsed         | 20899       |
|    total_timesteps      | 6455296     |
| train/                  |             |
|    approx_kl            | 0.007895876 |
|    clip_fraction        | 0.0627      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.854       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.73        |
|    n_updates            | 4725        |
|    policy_gradient_loss | -0.0106     |
|    std                  | 0.2         |
|    value_loss           | 8.12        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 95.8         |
|    ep_reward_mean       | 37.9         |
|    mimic_body_reward    | 0.114        |
|    mimic_body_vel_re... | 0.0188       |
|    mimic_contact_reward | 0.146        |
|    mimic_ee_reward      | 0.00637      |
|    mimic_qpos_reward    | 0.163        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1577         |
|    time_elapsed         | 20913        |
|    total_timesteps      | 6459392      |
| train/                  |              |
|    approx_kl            | 0.0062093786 |
|    clip_fraction        | 0.0612       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.885        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.27         |
|    n_updates            | 4728         |
|    policy_gradient_loss | -0.00911     |
|    std                  | 0.2          |
|    value_loss           | 7.36         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 91.9        |
|    ep_reward_mean       | 36          |
|    mimic_body_reward    | 0.0694      |
|    mimic_body_vel_re... | 0.00803     |
|    mimic_contact_reward | 0.086       |
|    mimic_ee_reward      | 0.00915     |
|    mimic_qpos_reward    | 0.179       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1578        |
|    time_elapsed         | 20926       |
|    total_timesteps      | 6463488     |
| train/                  |             |
|    approx_kl            | 0.008928278 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.849       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.63        |
|    n_updates            | 4731        |
|    policy_gradient_loss | -0.00832    |
|    std                  | 0.2         |
|    value_loss           | 8.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.2        |
|    ep_reward_mean       | 35.8        |
|    mimic_body_reward    | 0.0656      |
|    mimic_body_vel_re... | 0.011       |
|    mimic_contact_reward | 0.114       |
|    mimic_ee_reward      | 0.00974     |
|    mimic_qpos_reward    | 0.167       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1579        |
|    time_elapsed         | 20940       |
|    total_timesteps      | 6467584     |
| train/                  |             |
|    approx_kl            | 0.006689666 |
|    clip_fraction        | 0.0622      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.884       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.43        |
|    n_updates            | 4734        |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.2         |
|    value_loss           | 7.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 98.1        |
|    ep_reward_mean       | 37.8        |
|    mimic_body_reward    | 0.096       |
|    mimic_body_vel_re... | 0.0133      |
|    mimic_contact_reward | 0.118       |
|    mimic_ee_reward      | 0.00763     |
|    mimic_qpos_reward    | 0.176       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1580        |
|    time_elapsed         | 20954       |
|    total_timesteps      | 6471680     |
| train/                  |             |
|    approx_kl            | 0.010189198 |
|    clip_fraction        | 0.0516      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.59        |
|    n_updates            | 4737        |
|    policy_gradient_loss | -0.00851    |
|    std                  | 0.2         |
|    value_loss           | 7.93        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 95           |
|    ep_reward_mean       | 37           |
|    mimic_body_reward    | 0.0772       |
|    mimic_body_vel_re... | 0.0167       |
|    mimic_contact_reward | 0.086        |
|    mimic_ee_reward      | 0.0105       |
|    mimic_qpos_reward    | 0.182        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1581         |
|    time_elapsed         | 20967        |
|    total_timesteps      | 6475776      |
| train/                  |              |
|    approx_kl            | 0.0059085824 |
|    clip_fraction        | 0.0424       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.868        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.4          |
|    n_updates            | 4740         |
|    policy_gradient_loss | -0.00832     |
|    std                  | 0.2          |
|    value_loss           | 8.19         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 90.6        |
|    ep_reward_mean       | 35.4        |
|    mimic_body_reward    | 0.0796      |
|    mimic_body_vel_re... | 0.0115      |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0.0116      |
|    mimic_qpos_reward    | 0.183       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1582        |
|    time_elapsed         | 20981       |
|    total_timesteps      | 6479872     |
| train/                  |             |
|    approx_kl            | 0.009500385 |
|    clip_fraction        | 0.0502      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.877       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.74        |
|    n_updates            | 4743        |
|    policy_gradient_loss | -0.00972    |
|    std                  | 0.2         |
|    value_loss           | 8.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 90.7        |
|    ep_reward_mean       | 35.2        |
|    mimic_body_reward    | 0.0622      |
|    mimic_body_vel_re... | 0.013       |
|    mimic_contact_reward | 0.112       |
|    mimic_ee_reward      | 0.00732     |
|    mimic_qpos_reward    | 0.17        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1583        |
|    time_elapsed         | 20995       |
|    total_timesteps      | 6483968     |
| train/                  |             |
|    approx_kl            | 0.012031835 |
|    clip_fraction        | 0.0682      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.35        |
|    n_updates            | 4746        |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.2         |
|    value_loss           | 7.57        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 95.9        |
|    ep_reward_mean       | 37.3        |
|    mimic_body_reward    | 0.0853      |
|    mimic_body_vel_re... | 0.0177      |
|    mimic_contact_reward | 0.094       |
|    mimic_ee_reward      | 0.0137      |
|    mimic_qpos_reward    | 0.173       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1584        |
|    time_elapsed         | 21009       |
|    total_timesteps      | 6488064     |
| train/                  |             |
|    approx_kl            | 0.008122094 |
|    clip_fraction        | 0.0474      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.859       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.73        |
|    n_updates            | 4749        |
|    policy_gradient_loss | -0.00934    |
|    std                  | 0.2         |
|    value_loss           | 8.09        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 93.7         |
|    ep_reward_mean       | 35.8         |
|    mimic_body_reward    | 0.0821       |
|    mimic_body_vel_re... | 0.0143       |
|    mimic_contact_reward | 0.104        |
|    mimic_ee_reward      | 0.0096       |
|    mimic_qpos_reward    | 0.173        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1585         |
|    time_elapsed         | 21022        |
|    total_timesteps      | 6492160      |
| train/                  |              |
|    approx_kl            | 0.0059917932 |
|    clip_fraction        | 0.0544       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.875        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.67         |
|    n_updates            | 4752         |
|    policy_gradient_loss | -0.00994     |
|    std                  | 0.2          |
|    value_loss           | 7.27         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 91.5         |
|    ep_reward_mean       | 35           |
|    mimic_body_reward    | 0.0617       |
|    mimic_body_vel_re... | 0.0083       |
|    mimic_contact_reward | 0.11         |
|    mimic_ee_reward      | 0.00664      |
|    mimic_qpos_reward    | 0.154        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1586         |
|    time_elapsed         | 21036        |
|    total_timesteps      | 6496256      |
| train/                  |              |
|    approx_kl            | 0.0055128485 |
|    clip_fraction        | 0.0466       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.889        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.42         |
|    n_updates            | 4755         |
|    policy_gradient_loss | -0.00931     |
|    std                  | 0.2          |
|    value_loss           | 6.43         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 97          |
|    ep_reward_mean       | 37.4        |
|    mimic_body_reward    | 0.112       |
|    mimic_body_vel_re... | 0.0134      |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0.00748     |
|    mimic_qpos_reward    | 0.17        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1587        |
|    time_elapsed         | 21050       |
|    total_timesteps      | 6500352     |
| train/                  |             |
|    approx_kl            | 0.010068935 |
|    clip_fraction        | 0.0594      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.868       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.42        |
|    n_updates            | 4758        |
|    policy_gradient_loss | -0.00779    |
|    std                  | 0.2         |
|    value_loss           | 7.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 98.6        |
|    ep_reward_mean       | 38.5        |
|    mimic_body_reward    | 0.0597      |
|    mimic_body_vel_re... | 0.0137      |
|    mimic_contact_reward | 0.096       |
|    mimic_ee_reward      | 0.012       |
|    mimic_qpos_reward    | 0.18        |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1588        |
|    time_elapsed         | 21063       |
|    total_timesteps      | 6504448     |
| train/                  |             |
|    approx_kl            | 0.006148289 |
|    clip_fraction        | 0.0457      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.841       |
|    learning_rate        | 1e-05       |
|    loss                 | 4.73        |
|    n_updates            | 4761        |
|    policy_gradient_loss | -0.0093     |
|    std                  | 0.2         |
|    value_loss           | 8.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 99.6        |
|    ep_reward_mean       | 38.5        |
|    mimic_body_reward    | 0.105       |
|    mimic_body_vel_re... | 0.0231      |
|    mimic_contact_reward | 0.136       |
|    mimic_ee_reward      | 0.00864     |
|    mimic_qpos_reward    | 0.168       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1589        |
|    time_elapsed         | 21077       |
|    total_timesteps      | 6508544     |
| train/                  |             |
|    approx_kl            | 0.008518465 |
|    clip_fraction        | 0.047       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.839       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.67        |
|    n_updates            | 4764        |
|    policy_gradient_loss | -0.00904    |
|    std                  | 0.2         |
|    value_loss           | 8.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 91.2        |
|    ep_reward_mean       | 35          |
|    mimic_body_reward    | 0.0717      |
|    mimic_body_vel_re... | 0.0169      |
|    mimic_contact_reward | 0.14        |
|    mimic_ee_reward      | 0.00858     |
|    mimic_qpos_reward    | 0.172       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1590        |
|    time_elapsed         | 21090       |
|    total_timesteps      | 6512640     |
| train/                  |             |
|    approx_kl            | 0.008116506 |
|    clip_fraction        | 0.0543      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.861       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.01        |
|    n_updates            | 4767        |
|    policy_gradient_loss | -0.00967    |
|    std                  | 0.2         |
|    value_loss           | 8.78        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 95.7         |
|    ep_reward_mean       | 37.1         |
|    mimic_body_reward    | 0.103        |
|    mimic_body_vel_re... | 0.0201       |
|    mimic_contact_reward | 0.104        |
|    mimic_ee_reward      | 0.00941      |
|    mimic_qpos_reward    | 0.183        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1591         |
|    time_elapsed         | 21104        |
|    total_timesteps      | 6516736      |
| train/                  |              |
|    approx_kl            | 0.0068266056 |
|    clip_fraction        | 0.0474       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.84         |
|    learning_rate        | 1e-05        |
|    loss                 | 4.32         |
|    n_updates            | 4770         |
|    policy_gradient_loss | -0.00783     |
|    std                  | 0.2          |
|    value_loss           | 8.94         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 101          |
|    ep_reward_mean       | 39.4         |
|    mimic_body_reward    | 0.0837       |
|    mimic_body_vel_re... | 0.0154       |
|    mimic_contact_reward | 0.112        |
|    mimic_ee_reward      | 0.00947      |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1592         |
|    time_elapsed         | 21118        |
|    total_timesteps      | 6520832      |
| train/                  |              |
|    approx_kl            | 0.0064003803 |
|    clip_fraction        | 0.0614       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.852        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.36         |
|    n_updates            | 4773         |
|    policy_gradient_loss | -0.00928     |
|    std                  | 0.2          |
|    value_loss           | 9.05         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.2        |
|    ep_reward_mean       | 36.5        |
|    mimic_body_reward    | 0.078       |
|    mimic_body_vel_re... | 0.0135      |
|    mimic_contact_reward | 0.124       |
|    mimic_ee_reward      | 0.00776     |
|    mimic_qpos_reward    | 0.174       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1593        |
|    time_elapsed         | 21132       |
|    total_timesteps      | 6524928     |
| train/                  |             |
|    approx_kl            | 0.008345505 |
|    clip_fraction        | 0.046       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.847       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.4         |
|    n_updates            | 4776        |
|    policy_gradient_loss | -0.00852    |
|    std                  | 0.2         |
|    value_loss           | 8.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 91.8        |
|    ep_reward_mean       | 35.5        |
|    mimic_body_reward    | 0.0793      |
|    mimic_body_vel_re... | 0.016       |
|    mimic_contact_reward | 0.098       |
|    mimic_ee_reward      | 0.0114      |
|    mimic_qpos_reward    | 0.179       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1594        |
|    time_elapsed         | 21145       |
|    total_timesteps      | 6529024     |
| train/                  |             |
|    approx_kl            | 0.010353129 |
|    clip_fraction        | 0.0597      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.88        |
|    learning_rate        | 1e-05       |
|    loss                 | 3.59        |
|    n_updates            | 4779        |
|    policy_gradient_loss | -0.00928    |
|    std                  | 0.2         |
|    value_loss           | 7.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 96.1        |
|    ep_reward_mean       | 37.3        |
|    mimic_body_reward    | 0.0709      |
|    mimic_body_vel_re... | 0.0156      |
|    mimic_contact_reward | 0.092       |
|    mimic_ee_reward      | 0.00887     |
|    mimic_qpos_reward    | 0.176       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1595        |
|    time_elapsed         | 21159       |
|    total_timesteps      | 6533120     |
| train/                  |             |
|    approx_kl            | 0.012446396 |
|    clip_fraction        | 0.052       |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.851       |
|    learning_rate        | 1e-05       |
|    loss                 | 5.25        |
|    n_updates            | 4782        |
|    policy_gradient_loss | -0.00864    |
|    std                  | 0.2         |
|    value_loss           | 8.74        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 99.1         |
|    ep_reward_mean       | 38.6         |
|    mimic_body_reward    | 0.0503       |
|    mimic_body_vel_re... | 0.0104       |
|    mimic_contact_reward | 0.114        |
|    mimic_ee_reward      | 0.00974      |
|    mimic_qpos_reward    | 0.17         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1596         |
|    time_elapsed         | 21173        |
|    total_timesteps      | 6537216      |
| train/                  |              |
|    approx_kl            | 0.0065946523 |
|    clip_fraction        | 0.0648       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.86         |
|    learning_rate        | 1e-05        |
|    loss                 | 3.95         |
|    n_updates            | 4785         |
|    policy_gradient_loss | -0.00999     |
|    std                  | 0.2          |
|    value_loss           | 8.12         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 96.5         |
|    ep_reward_mean       | 37.5         |
|    mimic_body_reward    | 0.11         |
|    mimic_body_vel_re... | 0.0128       |
|    mimic_contact_reward | 0.144        |
|    mimic_ee_reward      | 0.00768      |
|    mimic_qpos_reward    | 0.172        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1597         |
|    time_elapsed         | 21187        |
|    total_timesteps      | 6541312      |
| train/                  |              |
|    approx_kl            | 0.0066155433 |
|    clip_fraction        | 0.0523       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.839        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.63         |
|    n_updates            | 4788         |
|    policy_gradient_loss | -0.00874     |
|    std                  | 0.2          |
|    value_loss           | 9.4          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 91.2         |
|    ep_reward_mean       | 35.2         |
|    mimic_body_reward    | 0.0437       |
|    mimic_body_vel_re... | 0.0122       |
|    mimic_contact_reward | 0.106        |
|    mimic_ee_reward      | 0.00551      |
|    mimic_qpos_reward    | 0.162        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1598         |
|    time_elapsed         | 21200        |
|    total_timesteps      | 6545408      |
| train/                  |              |
|    approx_kl            | 0.0058446955 |
|    clip_fraction        | 0.0599       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.861        |
|    learning_rate        | 1e-05        |
|    loss                 | 4.55         |
|    n_updates            | 4791         |
|    policy_gradient_loss | -0.0091      |
|    std                  | 0.2          |
|    value_loss           | 8.97         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 93.8        |
|    ep_reward_mean       | 36.5        |
|    mimic_body_reward    | 0.0709      |
|    mimic_body_vel_re... | 0.0103      |
|    mimic_contact_reward | 0.104       |
|    mimic_ee_reward      | 0.00715     |
|    mimic_qpos_reward    | 0.163       |
|    mimic_qvel_reward    | 0           |
| time/                   |             |
|    fps                  | 308         |
|    iterations           | 1599        |
|    time_elapsed         | 21214       |
|    total_timesteps      | 6549504     |
| train/                  |             |
|    approx_kl            | 0.011313183 |
|    clip_fraction        | 0.0518      |
|    clip_range           | 0.2         |
|    entropy_loss         | 4.38        |
|    explained_variance   | 0.881       |
|    learning_rate        | 1e-05       |
|    loss                 | 3.22        |
|    n_updates            | 4794        |
|    policy_gradient_loss | -0.0089     |
|    std                  | 0.2         |
|    value_loss           | 7.17        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 95.7         |
|    ep_reward_mean       | 37.2         |
|    mimic_body_reward    | 0.0795       |
|    mimic_body_vel_re... | 0.0135       |
|    mimic_contact_reward | 0.13         |
|    mimic_ee_reward      | 0.0102       |
|    mimic_qpos_reward    | 0.18         |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1600         |
|    time_elapsed         | 21228        |
|    total_timesteps      | 6553600      |
| train/                  |              |
|    approx_kl            | 0.0067188875 |
|    clip_fraction        | 0.0531       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.876        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.77         |
|    n_updates            | 4797         |
|    policy_gradient_loss | -0.00949     |
|    std                  | 0.2          |
|    value_loss           | 7.49         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 100          |
|    ep_reward_mean       | 38.8         |
|    mimic_body_reward    | 0.104        |
|    mimic_body_vel_re... | 0.0227       |
|    mimic_contact_reward | 0.138        |
|    mimic_ee_reward      | 0.0136       |
|    mimic_qpos_reward    | 0.188        |
|    mimic_qvel_reward    | 0            |
| time/                   |              |
|    fps                  | 308          |
|    iterations           | 1601         |
|    time_elapsed         | 21242        |
|    total_timesteps      | 6557696      |
| train/                  |              |
|    approx_kl            | 0.0076428694 |
|    clip_fraction        | 0.0714       |
|    clip_range           | 0.2          |
|    entropy_loss         | 4.38         |
|    explained_variance   | 0.865        |
|    learning_rate        | 1e-05        |
|    loss                 | 3.5          |
|    n_updates            | 4800         |
|    policy_gradient_loss | -0.0105      |
|    std                  | 0.2          |
|    value_loss           | 7.85         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 101         |
|    ep_reward_mean       | 39.2        |
|    mimic_body_reward    | 0.0914      |
